altitude,north,east
19,-2.221528885045036,-1.8640840680909638
91,-2.28972985962235,-1.4307820134296534
448,-3.3978713763747797,-2.4686980596283874
611,-0.4212705162064335,0.5590448570331051
771,-0.8029746973073292,1.7219847953696348
1031,1.4627074032383411,1.3639967201249967
1501,2.524212048835198,3.2308440897875603
1746,0.3344910824564908,3.182470065178475
1794,-0.6413813066649457,4.049522196440065
1828,-1.3199771300228533,4.926221714074249
1895,-2.2138634503086627,6.429526314075355
2022,-3.071774066010478,7.602907607447656
2197,-1.0022910415980657,11.456239028055073
2540,-1.8730329670795598,4.635919272833937
2815,-0.48710585336022916,3.4659382405954964
2829,-0.1831758468503038,3.4952033716410082
2976,-1.233801667558304,4.948508204007582
3087,-3.5504590703624714,5.681922244248056
3154,-4.200000000000001,7.274613391789284
3932,-10.764295765620131,17.914796584674146
4378,-11.642894757090083,21.897100302901393
4624,-10.422268693846767,19.60143656146818
4794,-9.293468311928441,19.05443378154234
5023,-9.858902818503699,18.54189945003747
5067,-9.11811985321281,18.694916163022675
5531,-2.800176924220129,17.679621296652964
5888,-3.822365950474746,15.330672475160746
6176,-6.629807282135537,14.890790959574398
6495,-3.800832161395577,12.43196182751946
6874,-4.356338400368777,14.248940863849228
7151,0.7798057480198702,14.87958006784315
7213,1.6724554122824538,15.912350325892374
7266,1.4642164781606586,16.736070927941327
7532,-3.63845458931079,17.117583012841596
7605,-3.8916532401488633,16.856602120784572
7830,-3.1101866246376852,16.00052309019692
8009,-5.160583806061618,15.882643822129065
8333,-1.067274048285116,15.262729968975313
8549,-3.1718098662484953,13.738617913471817
8636,-4.91607913230306,14.277330491549685
8740,-6.8377947485622865,16.108834935417708
8902,-6.576476720034557,19.0994752271062
9529,-11.950000000000001,20.69800715044808
9706,-9.297601758295391,19.9387713148063
9820,-7.82927780239256,19.378142560445855
10266,-3.2611199682917555,12.170665411242261
10381,-4.98226769243163,12.331545265738274
10463,-4.907346373748447,12.146108494824915
10976,-4.9934940925547675,13.719512263474261
11361,-6.771998837848246,18.605913891560984
12458,-8.858321712134826,24.338038878355025
13618,-13.854524215080456,23.05780038888682
13982,-16.99273789246883,26.166521719897236
14137,-17.915748931976662,22.931112929955606
14259,-18.601830856776246,20.65942614827157
14478,-17.123140656652236,19.697920043814356
15177,-26.424544961195505,12.888111715598887
15606,-20.882897141841056,13.561511971874172
15702,-21.115343553186126,15.341195084833556
15941,-26.376695826105532,18.4691612505037
16082,-25.285987258322535,11.791049502565508
16307,-17.801930007682316,7.192446593585517
16477,-13.65357434811846,8.531700154154601
16668,-13.8654044204535,11.634455735326368
17393,-5.647900673628196,5.0853926083273215
17773,-4.7215011972912855,9.266467851559028
17997,-9.00237835282498,9.653868861373049
18027,-9.567219344504057,9.238956327104669
18339,-8.41511532283392,2.8975565746686947
18570,-9.08826654672135,4.630703097343379
18578,-8.999165894302514,4.585304047369425
18726,-8.86676758954564,2.0470545945291745
18743,-8.964204596024162,2.0695496999635608
18766,-9.023750254366767,2.2498736290769115
18939,-8.197260022532983,4.1767125976038315
19382,-0.48907380036690284,-0.10395584540887967
19475,-0.46779472755637874,1.5300876095408569
19638,-1.5390003946253727,1.7092330985980073
19712,-4.090012606065279,-0.28600154235091374
19755,-5.553909369275841,-1.2822210097600306
20051,-7.722505385345875,-6.033482458191452
20224,-5.279672049165037,-4.124931884681911
