UTC,Pack_count,IMUTemp,q0,q1,q2,q3,Roll,Pitch,Yaw,RollRate,PitchRate,YawRate,AccX,AccY,AccZ,RealAccX,RealAccY,RealAccZ,PosX,PosY,PosZ,Long,Lat,Height,VelX,VelY,VelZ,RSSI,SNR,
22:47:29:77,10316,24.7188,0.99975   0.0016875   0.0018707    0.022071,0.19805     0.21004      2.5298,-0.088745   -0.041443    -0.11414,-1.0488     0.50537   -0.077698,-1.0566      0.5752      9.7031,0  0  0,24.78583      120.9973      144.4298,0.375    -0.6196289      144.4298,-50,6,
22:47:30:11,10317,24.7188,0.99996  0.00075492   0.0027893   0.0086779,0.089279     0.31887     0.99467,0.098145     0.04953   -0.069214,-1.3477    -0.89502    -0.39355,-1.418    -0.84814      9.3906,0  0  0,24.78583      120.9973      144.5003,0.3693848    -0.6430664      144.5003,-51,5.75,
22:47:30:45,10318,24.7031,0.99994   0.0016391   0.0013742    0.011113,0.18957     0.15537      1.2738,0.022507     0.15674    0.026871,1.3506      0.8252     0.51709,1.32617     0.831055      10.3125,0  0  0,24.78584      120.9973      144.5737,0.3818359    -0.6455078      144.5737,-52,6.5,
22:47:30:79,10319,24.7031,0.99972   0.0018772  3.3074e-05     0.02372,0.21514  -0.0013137      2.7184,0.002552    0.040192    0.085815,-0.20032      1.0215     0.24121,-0.153198      1.06836      10.0234,0  0  0,24.78584      120.9973      144.6798,0.3828125    -0.6357422      144.6798,-53,6.75,
22:47:31:13,10320,24.7031,0.99928   0.0016895  7.1397e-05    0.037925,0.19377  0.00083331       4.347,-0.092529   -0.034271    0.083618,-0.52295     0.34399     -1.0557,-0.49121     0.40479      8.7344,0  0  0,24.78584      120.9973      144.7694,0.4082031    -0.5839844      144.7694,-53,7,
22:47:31:47,10321,24.6875,0.99818   -0.010377    -0.01172    0.058209,-1.2655     -1.2714      6.6889,0.11371    -0.38696    0.025345,3.4902     -3.4277      1.6523,3.36328     -4.05078      11.2734,0  0  0,24.78584      120.9973       144.817,0.4055176    -0.5722656       144.817,-53,6.25,
22:47:31:81,10322,24.6875,0.99804  0.00083214  -0.0010055    0.062589,0.087958    -0.12096      7.1768,0.25317     0.08783   -0.078186,-2.1934      1.3232    -0.44238,-1.999       1.623      9.3438,0  0  0,24.78584      120.9973      144.8557,0.4370117    -0.6357422      144.8557,-53,6.25,
22:47:32:15,10323,24.6875,0.99792    0.025644 -4.6294e-05    0.059094,2.9335    -0.17895      6.7733,0.77393      0.2771   -0.051727,1.6787      2.8262     -3.1699,2.0039      2.9941      6.4531,0  0  0,24.78585      120.9973      144.8346,0.4367676    -0.4641113      144.8346,-53,7.25,
22:47:32:49,10324,24.6563,0.99879  -0.0006761  -0.0036365    0.049093,-0.097841     -0.4124      5.6283,0.044403   -0.050629   -0.083191,0.33569     -1.6162     0.23718,0.254883     -1.65332      10.0234,0  0  0,24.78585      120.9973      144.8793,0.404541    -0.5981445      144.8793,-53,6.5,
22:47:32:83,10325,24.6563,0.9977  0.00011862  -0.0024086    0.067754,-0.0051394     -0.2763        7.77,0.040405     0.13391     0.19495,-0.08136    -0.38403    -0.67725,-0.10052    -0.36621      9.1094,0  0  0,24.78585      120.9973       144.929,0.4130859    -0.6870117       144.929,-54,6,
22:47:33:17,10326,24.6563,0.99534 -0.00059081  -0.0034934    0.096326,-0.105949    -0.391926      11.0558,0.033112    -0.14832    0.059265,-0.038544    -0.69629     -1.2441,-0.099854    -0.68896      8.5469,0  0  0,24.78585      120.9973      144.9284,0.4169922     -0.621582      144.9284,-56,6.25,
22:47:33:51,10327,24.6094,0.99522  -0.0016709  -0.0025592     0.09761,-0.219181    -0.273173      11.2037,-0.18591    -0.15845   -0.091003,0.4187     0.48267      2.2363,0.582031     0.324463      12.0234,0  0  0,24.78586      120.9973        144.96,0.4350586    -0.5869141        144.96,-57,6.5,
22:47:33:85,10328,24.6094,0.9963  0.00042756  0.00013127    0.085975,0.050106    0.010774      9.8642,-0.075378     0.14185   -0.073792,-1.4453     0.56934     -1.2354,-1.3398     0.80908      8.5547,0  0  0,24.78586      120.9973      145.0074,0.4335938    -0.5996094      145.0074,-60,6.5,
22:47:34:19,10329,24.5625,0.99596   0.0013989  -0.0037384    0.089743,0.121209    -0.441052      10.2972,-0.1004   -0.012764    0.026276,0.39941      3.0254      1.8145,1.02734      2.91797      11.5938,0  0  0,24.78586      120.9973      145.0163,0.4243164    -0.6425781      145.0163,-59,6,
22:47:34:53,10330,24.5625,0.99469    0.001682    -0.00404     0.10286,0.144106    -0.480316      11.8073,-0.011917    0.091858    0.019196,0.71582    -0.13184     0.12238,0.74854    -0.25171      9.9063,0  0  0,24.78586      120.9973      145.0335,0.4404297    -0.5947266      145.0335,-60,6.5,
22:47:34:87,10331,24.5625,0.99433    0.003141  -0.0022239     0.10625,0.330818    -0.291636      12.1972,0.0038586   -0.083618   -0.020889,-0.43555     0.45313    -0.53271,-0.27393     0.58887      9.2578,0  0  0,24.78586      120.9973      145.0068,0.4418945    -0.5893555      145.0068,-59,6.25,
22:47:35:21,10332,24.5469,0.99414    0.002055  -0.0035925     0.10799,0.189655    -0.434697      12.3979,0.12061     0.11047  0.00067472,-0.51709    -0.27612     0.85742,-0.493896    -0.110413      10.6484,0  0  0,24.78587      120.9973      144.9275,0.4404297    -0.5917969      144.9275,-64,6.5,
22:47:35:55,10333,24.5469,0.99387  0.00072856  -0.0029799      0.1105,0.0452448    -0.348601      12.6881,-0.27393    -0.14709    -0.16016,0.51221      2.7559    -0.52832,1.1719      2.5605      9.2578,0  0  0,24.78587      120.9973      144.9462,0.4350586    -0.5668945      144.9462,-63,6.5,
22:47:35:89,10334,24.5469,0.99266   0.0008711  -0.0024619     0.12095,0.064968     -0.29211      13.8934,0.070862    0.048676    0.051392,-0.32202    -0.24146     0.23804,-0.323242    -0.138184      10.0313,0  0  0,24.78587      120.9973       144.987,0.439209    -0.5917969       144.987,-62,6.5,
22:47:36:23,10335,24.5625,0.98976   0.0016067  -0.0026639     0.14274,0.138655    -0.328419      16.4128,0.036377    0.043884    0.064941,-0.43481     0.33789     -0.3811,-0.27051     0.47363      9.4063,0  0  0,24.78587      120.9973      145.0016,0.4375    -0.5996094      145.0016,-66,5.75,
22:47:36:57,10336,24.5625,0.98673   0.0011765  -0.0035933     0.16232,0.066192    -0.428181      18.6833,0.01973    -0.07019    0.057709,0.47583    -0.26685    -0.30078,0.4436    -0.39258      9.4844,0  0  0,24.78587      120.9973      145.0601,0.4619141    -0.6254883      145.0601,-70,5.75,
22:47:36:91,10337,24.5625,0.98555   0.0012172  -0.0011271     0.16939,0.115588    -0.150911      19.5043,0.022659   -0.095032   -0.033936,-0.091797     0.19031  -0.0077553,0.01313     0.23218      9.7813,0  0  0,24.78588      120.9973       145.086,0.4470215    -0.6206055       145.086,-65,5.75,
22:47:37:25,10338,24.5313,0.98575  0.00075551  -0.0020839     0.16818,0.0451807    -0.249956      19.3645,-0.096985   -0.014267   -0.031799,1.5518     0.71875     0.66748,1.75     0.161987      10.4453,0  0  0,24.78588      120.9973      145.1108,0.4448242    -0.5849609      145.1108,-63,6.5,
22:47:37:59,10339,24.5313,0.98717  0.00047732  0.00055447     0.15968,0.0641403     0.053989      18.3762,0.12195   -0.048431     -0.1615,0.25488     0.87451     0.26929,0.513184     0.773926      10.0547,0  0  0,24.78588      120.9973      145.0379,0.4338379    -0.5844727      145.0379,-63,6.5,
22:47:37:93,10340,24.5313,0.99095  -0.0065345   0.0033846     0.13401,-0.690089     0.484694      15.4001,0.27246      1.2891    -0.24854,4.5703      -4.582      3.1934,2.92773     -5.74609      12.9922,0  0  0,24.78588      120.9973      145.0356,0.4765625       -0.5625      145.0356,-62,6.5,
22:47:38:27,10341,24.4375,0.99298   0.0023322  0.00067994     0.11826,0.274586    0.0457641      13.5832,0.052246  -0.0069275   -0.069946,0.16479      1.2939     0.67041,0.457031      1.27441      10.4531,0  0  0,24.78588      120.9973      145.0205,0.3742676    -0.5922852      145.0205,-71,6.5,
22:47:38:61,10342,24.4375,0.99288   0.0042433 -0.00078257     0.11904,0.47212    -0.146923      13.6735,0.06189   -0.063232    0.042572,0.92334    -0.45386    -0.24561,0.8208     -0.5752      9.5469,0  0  0,24.78589      120.9973        144.98,0.3601074    -0.5883789        144.98,-64,6.25,
22:47:38:95,10343,24.4375,0.99111   0.0034376 -0.00028649     0.13301,0.386049   -0.0849338      15.2874,0.027069   -0.036926   -0.019287,-0.32471     0.30908    -0.24976,-0.21301     0.45093      9.5391,0  0  0,24.78589      120.9973      144.9183,0.3410645    -0.5917969      144.9183,-70,6.5,
22:47:39:29,10344,24.4063,0.99104   0.0015674 -0.00029219     0.13357,0.173528   -0.0571738      15.3523,-0.054565    0.012283   -0.038666,0.771      0.1427    -0.11328,0.79053   -0.042145      9.6719,0  0  0,24.78589      120.9973      144.8723,0.3740234     -0.637207      144.8723,-68,6.25,
22:47:39:63,10345,24.4063,0.99112  0.00032808   -0.002215     0.13299,0.00350679    -0.256564      15.2844,-0.036072    0.051819   -0.015282,0.1615    -0.80078     0.30859,-0.0142136    -0.817871      10.0938,0  0  0,24.78589      120.9973      144.8256,0.3703613    -0.6518555      144.8256,-78,5.25,
22:47:39:97,10346,24.4063,0.99044  0.00082817  -0.0043289     0.13788,0.0255966    -0.504405      15.8508,-0.097717    -0.11865   -0.010834,1.0342     0.46826      1.3818,1.23633     0.162109      11.1563,0  0  0,24.7859      120.9973      144.7578,0.3479004    -0.5898438      144.7578,-68,6.5,
22:47:40:31,10347,24.4063,0.98928   0.0026511  -0.0062053      0.1459,0.196809    -0.747796      16.7781,0.036621  -0.0083923    0.008316,-0.22693     0.19373     0.55225,-0.0242004     0.290527      10.3438,0  0  0,24.7859      120.9973      144.6942,0.3518066    -0.6206055      144.6942,-66,6.25,
22:47:40:65,10348,24.4063,0.98774   0.0022686  -0.0029848     0.15604,0.203417    -0.378404      17.9533,-0.0098801    0.071655    0.028397,-0.16187     0.10516     0.26685,-0.0611572     0.184814      10.0547,0  0  0,24.7859      120.9973      144.6451,0.3408203     -0.605957      144.6451,-64,6.25,
