UTCHr,UTCMin,UTCSec,UTCSubsec,Pack_count,IMUTemp,q0,q1,q2,q3,Roll,Pitch,Yaw,RollRate,PitchRate,YawRate,AccX,AccY,AccZ,RealAccX,RealAccY,RealAccZ,PosX,PosY,PosZ,Long,Lat,Height,VelX,VelY,VelZ,RSSI,SNR,
21:49:53:57,151,25.8594,0.99999  0.00021167  0.00010244  -0.0045436,0.024203    0.011849    -0.52066,-0.0026283    0.013649   -0.017288,-0.0048981   -0.002821  -0.0041199,-0.0071487   0.0012341      9.7813,0  0  0,24.78579      120.9973      143.5693,-0.02452087   0.003210068      143.5693,-36,5.75,
21:49:53:91,152,25.8594,0.99999   0.0002295  7.2162e-05   -0.004552,0.026261   0.0083888    -0.52162,-0.0024185    0.011314   -0.013954,-0.0073051 -0.00087643  0.00062847,-0.0087585   0.0035286      9.7891,0  0  0,24.78579      120.9973      143.5871,-0.0259552   0.001196861      143.5871,-36,6,
21:49:54:25,153,25.875,0.99999  0.00024937  4.9782e-05  -0.0045539,0.02855   0.0058347    -0.52183,-0.0015888   0.0093155   -0.011307,-0.014648  -0.0033169    0.010841,-0.01545   0.0015001      9.7969,0  0  0,24.78579      120.9973      143.5863,-0.02548218   -0.00280571      143.5863,-37,6,
21:49:54:59,154,25.875,0.99999  0.00025689  0.00010928  -0.0047016,0.029378    0.012661    -0.53876,-0.0020103    0.010643   -0.013161,-0.017334  -0.0003593   0.0021019,-0.019455   0.0045242      9.7891,0  0  0,24.78579      120.9973      143.6211,-0.02690125  -0.005458832      143.6211,-39,7,
21:49:54:93,155,25.875,0.99999  0.00026326  0.00011746  -0.0046875,0.030104    0.013601    -0.53714,-0.0023212    0.010719   -0.013863,-0.0068359   0.0016603    0.007019,-0.0091476   0.0067368      9.7969,0  0  0,24.78579      120.9973      143.6946,-0.02963257  -0.007221222      143.6946,-39,6.75,
21:49:55:28,156,25.8906,0.99999  0.00026051  0.00012428  -0.0046951,0.029785    0.014382    -0.53801,-0.0013304   0.0094604   -0.011765,-0.0035324  -0.0013733    0.012718,-0.005825   0.0037823      9.8047,0  0  0,24.78579      120.9973      143.7146,-0.0289917  -0.009757996      143.7146,-40,6.25,
21:49:55:62,157,25.8906,0.99999  0.00028761  8.8165e-05  -0.0046754,0.03291    0.010257    -0.53577,-0.0025311    0.011185   -0.013062,-0.011429   0.0072975   0.0029087,-0.01326    0.012787      9.7891,0  0  0,24.78579      120.9973      143.7858,-0.02926636   -0.01102448      143.7858,-40,6.25,
21:49:55:96,158,25.8906,0.99999  0.00027104  0.00013132   -0.004745,0.030988    0.015195    -0.54374,-0.0015993   0.0097046   -0.012276,0.0034828  0.00086784   0.0079956,0.001009   0.0062637      9.7969,0  0  0,24.78579      120.9973      143.8346,-0.02868652   -0.01049805      143.8346,-40,6.75,
21:49:56:30,159,25.9063,0.99999  0.00025202  0.00020546  -0.0048845,0.028764    0.023685    -0.55972,-0.0019722    0.010124   -0.013412,-0.0012465  -0.0037422   0.0070114,-0.0051689    0.001193      9.7969,0  0  0,24.78579      120.9973      143.8258,-0.0255127  -0.008605957      143.8258,-38,6.75,
21:49:56:64,160,25.9063,0.99999  0.00024857  0.00019252  -0.0049063,0.028376    0.022201    -0.56222,-0.0021038    0.010773    -0.01387,-0.0085144   0.0033607 -0.00078106,-0.012314   0.0081406      9.7891,0  0  0,24.78579      120.9973      143.8432,-0.02626038  -0.007232666      143.8432,-38,6.75,
