UTC,Pack_count,IMUTemp,q0,q1,q2,q3,Roll,Pitch,Yaw,RollRate,PitchRate,YawRate,AccX,AccY,AccZ,RealAccX,RealAccY,RealAccZ,PosX,PosY,PosZ,Long,Lat,Height,VelX,VelY,VelZ,RSSI,SNR,
22:23:23:00,6061,24.9219,0.99984  0.00018167 -2.0918e-05   -0.018157,0.020858  -0.0020186     -2.0808,-0.0040627    0.010834   -0.011047,-0.012917    0.028671  8.4877e-05,-0.01355    0.031586      9.7891,0  0  0,24.78573      120.9973      139.4907,-0.05093384  -0.009620667      139.4907,-35,6.5,
22:23:23:34,6062,24.9531,0.99984  0.00022514 -2.1657e-05    -0.01813,0.02584  -0.0020136     -2.0776,-0.0018482    0.011536   -0.011589,-0.028717    0.071411  -0.0011587,-0.030945    0.074768      9.7891,0  0  0,24.78573      120.9973      139.4915,-0.05368042  -0.005748749      139.4915,-37,5.75,
22:23:23:68,6063,24.9531,0.99984  0.00026444 -3.0777e-05   -0.018128,0.030362  -0.0029769     -2.0775,-0.0019217    0.010475   -0.012688,-0.020905    0.034973  -0.0035114,-0.021561    0.039398      9.7891,0  0  0,24.78573      120.9973      139.5026,-0.05645752  -0.007469177      139.5026,-37,6.5,
22:23:24:02,6064,24.9531,0.99983  0.00024696  -5.272e-05   -0.018168,0.028404  -0.0055262      -2.082,-0.0031204    0.012665   -0.016541,-0.0084686   -0.018402   0.0088806,-0.0069695   -0.013924      9.7969,0  0  0,24.78573      120.9973      139.4901,-0.05886841  -0.007556915      139.4901,-39,6.5,
22:23:24:37,6065,24.9531,0.99983  0.00028151  3.0091e-06   -0.018383,0.032247  0.00093777     -2.1066,-0.0019197   0.0093231   -0.013313,-0.014557  -0.0093689   0.0079422,-0.01416  -0.0043526      9.7969,0  0  0,24.78573      120.9973      139.4992,-0.06228638  -0.007442474      139.4992,-34,6.5,
22:23:24:71,6066,24.9531,0.99983  0.00020603  3.4155e-05   -0.018324,0.023534   0.0043459     -2.0999,-0.003273    0.014694   -0.018448,-0.01709     0.00914  -0.0017986,-0.018478    0.012428      9.7891,0  0  0,24.78573      120.9973      139.4826,-0.06213379  -0.005882263      139.4826,-34,6.25,
22:23:25:05,6067,24.9531,0.99983 -0.00027254 -2.9276e-05   -0.018277,-0.031165   -0.003925     -2.0945,-0.0048332    0.012527   -0.021072,-0.050964   -0.039215    0.042786,-0.04892   -0.046661      9.8281,0  0  0,24.78573      120.9973      139.4876,-0.06518555   -0.01094055      139.4876,-32,6,
22:23:25:39,6068,24.9688,0.99982 -0.00092345 -3.9286e-06   -0.018694,-0.10579  -0.0024283     -2.1423,-0.010368     0.01281   -0.024704,-0.019165    -0.11426    0.019058,-0.014587    -0.13379      9.8047,0  0  0,24.78573      120.9973      139.4978,-0.06433105   -0.01878357      139.4978,-33,6.75,
22:23:25:73,6069,24.9688,0.99984  -0.0026183  -0.0002908    -0.01774,-0.2994   -0.038641     -2.0328,-0.012489     0.01075  -0.0042305,0.1145    -0.60059     0.10352,0.14233    -0.64893      9.8906,0  0  0,24.78573      120.9973      139.4688,-0.06173706    -0.1074829      139.4688,-32,7,
22:23:26:07,6070,24.9688,0.99988  -0.0025088  0.00043192   -0.014982,-0.28819    0.045181      -1.717,0.002121    0.020889     0.07843,-0.11896    -0.17188     0.37183,-0.122986    -0.225952      10.1563,0  0  0,24.78573      120.9973      139.5021,-0.06903076    -0.2976074      139.5021,-29,6.25,
22:23:26:41,6071,24.9688,1  -0.0022092  0.00079226   0.0016435,-0.25301    0.091202     0.18813,-0.0036907     0.12073     0.01944,-0.42407     0.17236    -0.26147,-0.44922     0.13171      9.5234,0  0  0,24.78573      120.9973      139.5178,-0.04779053    -0.4470215      139.5178,-28,6.25,
22:23:26:75,6072,24.9688,0.99997  -0.0012194  -0.0002502   0.0082537,-0.13997   -0.027516     0.94585,-0.018997    0.038788   -0.011581,0.022781    -0.20886     0.68506,0.0214844    -0.236572      10.4766,0  0  0,24.78574      120.9973      139.4868,-0.01829529    -0.4946289      139.4868,-29,6.25,
22:23:27:08,6073,24.9688,0.99998  -0.0014401  0.00035219   0.0068897,-0.16474    0.041494     0.78945,-0.018188     0.05368   -0.032196,-1.0615    -0.38745     0.73242,-1.0791    -0.405029      10.5156,0  0  0,24.78574      120.9973      139.4964,-0.0112915    -0.4970703      139.4964,-29,6.25,
22:23:27:42,6074,25,0.99998 -0.00040919   -0.001228   0.0063711,-0.047785    -0.14042     0.73014,-0.016754      0.1593   -0.012642,0.74512     -0.3313     0.37598,0.750488     -0.35083      10.1641,0  0  0,24.78574      120.9973      139.5269,0.01387787    -0.5297852      139.5269,-32,6.75,
22:23:27:76,6075,25,0.99993  -0.0016792 -0.00080242    0.011346,-0.19346   -0.089761      1.3004,-0.015701    0.026886    0.037781,0.4397   -0.051208      0.5874,0.453125   -0.0978394       10.375,0  0  0,24.78574      120.9973      139.4992,0.03479004       -0.5625      139.4992,-34,6,
22:23:28:10,6076,25,0.99974  -0.0027286  0.00021306    0.022755,-0.31203    0.031523      2.6077,-0.054779   -0.021286    0.022446,0.50391     0.37866     0.26538,0.518555     0.294922      10.0547,0  0  0,24.78574      120.9973      139.5038,0.04751587    -0.5336914      139.5038,-38,6,
22:23:28:44,6077,25,0.99945  -0.0034315  0.00038328    0.033068,-0.39156      0.0569      3.7898,-0.017807   -0.019882    0.058899,-0.039368     0.26392     0.21118,-0.0285187     0.195923           10,0  0  0,24.78574      120.9973      139.4893,0.07458496    -0.5375977      139.4893,-39,6,
22:23:28:78,6078,25,0.99891   -0.002575 -6.8551e-05    0.046664,-0.29512   0.0059224      5.3493,0.00099468    0.035278     0.07666,-0.13574    -0.13208   -0.032532,-0.151    -0.16858      9.7578,0  0  0,24.78575      120.9973      139.5038,0.100708    -0.5532227      139.5038,-37,6.25,
22:23:29:12,6079,25,0.99827  -0.0023487   0.0013276     0.05882,-0.25973      0.1677      6.7438,0.02739    -0.13306    0.040009,0.54932     -1.6035      1.6875,0.339355     -1.70508      11.4688,0  0  0,24.78575      120.9973      139.5481,0.123291    -0.5634766      139.5481,-37,6.25,
22:23:29:46,6080,25.0313,0.99799  -0.0015897   0.0034854    0.063327,-0.15651     0.41014       7.261,-0.007843    0.050537   -0.028427,-0.22437     0.12469     0.19727,-0.28223     0.12415      9.9844,0  0  0,24.78575      120.9973      139.5246,0.1524658    -0.5390625      139.5246,-40,6,
22:23:29:80,6081,25.0313,0.99826  -0.0021704   0.0026814    0.058795,-0.23022     0.32135      6.7407,-0.0039673    0.032562   -0.034546,-0.12122      0.3584     -0.5459,-0.13208     0.33301      9.2422,0  0  0,24.78575      120.9973      139.5042,0.1564941    -0.5415039      139.5042,-41,5.5,
22:23:30:14,6082,25.0313,0.9985  -0.0029654   0.0052167    0.054345,-0.30683     0.61537       6.229,-0.01709     0.18481   -0.066956,0.29077     0.66504     -2.7305,0.27271     0.59082      7.0664,0  0  0,24.78575      120.9973      139.4656,0.1563721    -0.5288086      139.4656,-39,6,
22:23:30:48,6083,25.0156,0.99882  -0.0027338   0.0020282    0.048434,-0.30165     0.24731      5.5517,0.00062084   0.0075531   -0.049103,0.3938   -0.034119      0.2052,0.34595    -0.12427      9.9922,0  0  0,24.78575      120.9973      139.4309,0.1621094    -0.4916992      139.4309,-43,3,
22:23:30:82,6084,25.0156,0.99905  -0.0022567   0.0020869    0.043486,-0.24796     0.25016      4.9842,0.02829    0.031082   -0.019562,-1.042     -0.3374    -0.28882,-1.1113    -0.28394      9.4922,0  0  0,24.78576      120.9973      139.4313,0.1556396    -0.5146484      139.4313,-42,6.5,
22:23:31:16,6085,25.0313,0.99898  -0.0018016  -0.0010298    0.044997,-0.21155     -0.1086      5.1583,0.03714      0.1145    0.061707,2.2344    -0.45068    -0.17078,2.1914    -0.68311      9.6172,0  0  0,24.78576      120.9973      139.3923,0.1843262    -0.4973145      139.3923,-44,5.5,
22:23:31:50,6086,25.0313,0.99883  -0.0027299   0.0024708    0.048137,-0.29883     0.29786      5.5175,-0.0071754     0.12793   -0.022552,-0.17676  -0.0020885     0.71338,-0.243042   -0.0404053         10.5,0  0  0,24.78576      120.9973        139.37,0.1734619    -0.4924316        139.37,-50,6,
22:23:31:84,6087,25.0313,0.99904   -0.003653   0.0026186    0.043618,-0.40512     0.31804      4.9987,0.0077858    0.099915    -0.05014,-0.46826    -0.14331    -0.53125,-0.53857    -0.16675        9.25,0  0  0,24.78576      120.9973      139.3645,0.1651611    -0.4655762      139.3645,-47,7,
22:23:32:18,6088,25.0156,0.99951  -0.0043287   0.0045485    0.030546,-0.4799     0.53613      3.4987,-0.16406     0.35303    -0.23987,0.38208      3.9961     0.87891,0.47998      3.85938      10.7109,0  0  0,24.78576      120.9973      139.3426,0.1809082     -0.451416      139.3426,-46,6,
22:23:32:52,6089,25.0156,0.99999  -0.0033095   0.0016733   0.0017539,-0.3789     0.19241     0.20035,0.015961   -0.017319    -0.17285,0.41064    -0.21985     0.40869,0.378906    -0.286377      10.1953,0  0  0,24.78576      120.9973       139.295,0.1483154    -0.5112305       139.295,-47,7,
22:23:32:87,6090,25.0156,0.99971  -0.0014513   0.0022204   -0.023976,-0.17236     0.25038     -2.7481,0.024963    0.044952    -0.14197,-0.01236    0.051392     0.39526,-0.0627441    0.0227966      10.1875,0  0  0,24.78576      120.9973      139.2979,0.1152344    -0.5595703      139.2979,-45,5.5,
22:23:33:21,6091,25.0469,0.99942  -0.0012573   0.0032177   -0.033794,-0.15646     0.36364     -3.8737,-0.00081825   -0.013069  -0.0080338,-1.1133    -0.30029    -0.18115,-1.1484    -0.40063      9.6016,0  0  0,24.78576      120.9973      139.2903,0.1134033    -0.5556641      139.2903,-47,6.75,
22:23:33:55,6092,25.0469,0.99945   -0.001442   -0.001849   -0.033191,-0.15812    -0.21725     -3.8038,0.020737     0.44116   -0.055084,2.9414       1.335     0.38452,2.83984      1.50293      10.1797,0  0  0,24.78577      120.9973      139.2941,0.1618652    -0.5766602      139.2941,-49,6,
22:23:33:89,6093,25.0469,0.99955  -0.0032921   0.0012198   -0.029641,-0.38123     0.12853     -3.3976,-0.010201   -0.076904   -0.011559,0.38477    -0.89307      2.2832,0.420654    -0.950195      12.0625,0  0  0,24.78577      120.9973      139.2955,0.1463623    -0.5458984      139.2955,-51,6,
22:23:34:23,6094,25.0156,0.99979  -0.0015674   0.0021163   -0.020323,-0.18451     0.23881     -2.3294,0.043945    0.018845    0.053589,0.34131    -0.56201     0.28101,0.320801    -0.575684      10.0703,0  0  0,24.78577      120.9973      139.3153,0.177124    -0.5600586      139.3153,-50,6.5,
22:23:34:57,6095,25.0156,0.99981 -0.00074142   0.0043318    -0.01877,-0.094265      0.4947     -2.1514,-0.022598    0.099426   -0.022873,0.14063    -0.57471     0.23853,0.0666504    -0.587402      10.0313,0  0  0,24.78577      120.9973      139.3566,0.1875    -0.5874023      139.3566,-49,6,
22:23:34:91,6096,25.0156,0.99981   0.0002545   0.0013625   -0.019379,0.026132     0.15666     -2.2208,-0.01619    -0.09729  -0.0054932,-0.49023    -0.49512     -1.4434,-0.48438    -0.51123      8.3438,0  0  0,24.78577      120.9973      139.4143,0.1794434    -0.6137695      139.4143,-48,6.25,
22:23:35:25,6097,25,0.99977  -0.0017248   0.0035761   -0.021193,-0.2063     0.40551     -2.4295,-0.13611     0.37476   -0.084778,-2.125       1.875      2.3887,-2.33398      1.72168      12.1641,0  0  0,24.78578      120.9973      139.4638,0.1959229     -0.637207      139.4638,-48,6.25,
22:23:35:58,6098,25,0.99995 -0.00075669   0.0011195  -0.0099629,-0.087984     0.12742     -1.1418,-0.034454     0.38525    0.058075,2.207     0.53662      4.4922,2.11133     0.552246      14.2969,0  0  0,24.78578      120.9973      139.5198,0.2304688    -0.6616211      139.5198,-46,6.75,
22:23:35:92,6099,25,0.99998  -0.0018856   0.0030387  -0.0057895,-0.21809     0.34696    -0.66409,-0.030319    0.052704    0.027359,-1.2295     0.87549     -3.3008,-1.2803     0.83545      6.4844,0  0  0,24.78578      120.9973      139.5869,0.2200928    -0.6635742      139.5869,-47,6.75,
22:23:36:26,6100,25.0313,0.99997   -0.002333   0.0020437  -0.0064186,-0.26884     0.23247    -0.73607,-0.016556    0.050781   -0.019852,-1.1338     0.69092     -1.9883,-1.1777     0.63818      7.7969,0  0  0,24.78578      120.9973      139.6501,0.2521973    -0.6679688      139.6501,-49,7,
22:23:36:60,6101,25.0313,0.99998  -0.0015056  -0.0010743  -0.0067226,-0.17169    -0.12426    -0.77017,-0.26978   -0.079163   -0.076538,-0.48486      3.2109     -1.6787,-0.50488      3.1582      8.1328,0  0  0,24.78579      120.9973      139.6904,0.2668457     -0.581543      139.6904,-47,6.5,
22:23:36:94,6102,25.0313,0.99996  -0.0022676  0.00097419  -0.0084138,-0.26078     0.10944    -0.96441,0.011116      0.1626   -0.019562,0.72021    -0.63379    -0.70459,0.7002    -0.66162      9.0859,0  0  0,24.78579      120.9973      139.6999,0.2824707    -0.6098633      139.6999,-50,6.5,
22:23:37:28,6103,25.0313,0.99995  -0.0061732  -0.0060293  -0.0040814,-0.70461    -0.69378    -0.46345,0.1958    0.040833    0.012794,1.3965     -1.0361     0.50635,1.52637     -1.13086      10.2656,0  0  0,24.78579      120.9973      139.7034,0.2797852    -0.6049805      139.7034,-51,6.75,
22:23:37:62,6104,25.0313,0.99999  -0.0047229  -0.0016879  -0.0022037,-0.54078    -0.19461    -0.25161,0.0072861    0.028061  -0.0075798,-0.12952     0.35669    -0.25684,-0.10028     0.26709      9.5391,0  0  0,24.78579      120.9973      139.7456,0.2946777    -0.6191406      139.7456,-50,6,
22:23:37:96,6105,25.0313,1  -0.0017622  -0.0016573   0.0013034,-0.20218    -0.18965     0.14969,0.022141   -0.088318   -0.011505,1.5117     -1.2539   -0.099976,1.5508       -1.29      9.6797,0  0  0,24.7858      120.9973       139.831,0.3166504    -0.4682617       139.831,-51,6,
22:23:38:30,6106,25,0.99999  -0.0030942  -0.0030535  -0.0022723,-0.35378    -0.35071    -0.25931,-0.059235    0.018082    0.010086,0.71143      1.3418    -0.38599,0.76221      1.2813      9.4063,0  0  0,24.7858      120.9973      139.9353,0.310791    -0.5131836      139.9353,-52,6.5,
22:23:38:64,6107,25,0.99999  -0.0033022  -0.0012416  -0.0028658,-0.37799    -0.14336    -0.32793,0.023773    0.040222   -0.010269,-0.24951    -0.39502     -1.0449,-0.22791    -0.45166      8.7422,0  0  0,24.7858      120.9973      140.0304,0.3093262    -0.5014648      140.0304,-54,6.5,
22:23:38:98,6108,25,0.99998  -0.0043988 -0.00077373  -0.0052415,-0.50359   -0.091303    -0.60024,-0.0056305   0.0063896   -0.040192,-0.65967   0.0099182    -0.27197,-0.64404   -0.081177      9.5156,0  0  0,24.7858      120.9973      140.1212,0.2858887     -0.473877      140.1212,-54,6.5,
22:23:39:33,6109,25.0156,0.99997  -0.0047088   0.0015267  -0.0055589,-0.54056     0.17194    -0.63783,0.063049    0.023865    0.010101,-2.1602    -0.60693     -1.4258,-2.1797    -0.70361      8.3516,0  0  0,24.7858      120.9973      140.1681,0.2814941    -0.5126953      140.1681,-55,6,
22:23:39:67,6110,25.0156,0.99997   -0.003791 -0.00043959  -0.0067896,-0.43406   -0.053321    -0.77784,0.097656     0.39795   -0.043427,-0.59375     -3.9609     -5.2773,-0.55176      -3.998      4.4805,0  0  0,24.7858      120.9973      140.2142,0.2949219    -0.5249023      140.2142,-57,6.75,
22:23:40:01,6111,25.0156,0.99994  -0.0020172  -0.0031263   -0.010215,-0.22748     -0.3606     -1.1699,-0.021027    0.091125  -0.0074806,-0.47485      1.5439       1.832,-0.442383      1.48535      11.6328,0  0  0,24.78581      120.9973      140.2284,0.2634277    -0.5014648      140.2284,-57,6.75,
22:23:40:35,6112,24.9844,0.99998  -0.0015874  -0.0030969  -0.0053193,-0.18001    -0.35584    -0.60899,-0.0040474    0.019501    0.015671,-0.082825     0.21277     0.40796,-0.0225525     0.179688      10.1953,0  0  0,24.78581      120.9973      140.2503,0.2619629    -0.4863281      140.2503,-58,6.75,
22:23:40:69,6113,24.9844,1 -0.00096647  0.00051158  -0.0013701,-0.11083    0.058471    -0.15706,0.055695     0.14148  -0.0016203,-1.0967       1.043   -0.069641,-1.1221      1.0273      9.7188,0  0  0,24.78581      120.9973      140.2467,0.2496338    -0.4853516      140.2467,-59,6.25,
22:23:41:03,6114,24.9844,0.99996  -0.0009442  -0.0073821  -0.0056658,-0.10341    -0.84653    -0.64851,0.031616    -0.36621   -0.042114,1.8086     0.16345      1.6689,2.01953     0.167725      11.4219,0  0  0,24.78581      120.9973      140.2236,0.2331543    -0.4985352      140.2236,-66,6,
22:23:41:37,6115,25,0.99996  -0.0024674  -0.0039078  -0.0079443,-0.27918    -0.45003    -0.90927,-0.23682    0.019104    0.018677,2.2109      3.3281     0.89648,2.24219       3.2832      10.6953,0  0  0,24.78581      120.9973      140.2112,0.2407227    -0.5385742      140.2112,-72,6,
22:23:41:71,6116,25,0.99997  -0.0015144  -0.0028447   -0.006689,-0.17136    -0.32713    -0.76602,0.0076523    0.051819   0.0058479,-0.25732    -0.64844      0.8335,-0.192505    -0.682617       10.625,0  0  0,24.78582      120.9973      140.1676,0.1942139    -0.5712891      140.1676,-64,6.75,
22:23:42:05,6117,25,0.99999  -0.0011679  -0.0036658   0.0031939,-0.13517    -0.41964      0.3665,-0.0074463    0.053986    0.077942,0.37695    -0.32788    -0.32031,0.43994    -0.35352      9.4688,0  0  0,24.78582      120.9973      140.1668,0.1999512       -0.5625      140.1668,-70,6,
22:23:42:39,6118,25,0.99973  -0.0010726  -0.0034434     0.02282,-0.13189    -0.39168      2.6157,-0.0037842    0.046722     0.11603,0.20105     0.27319    -0.28027,0.27515     0.24133      9.5078,0  0  0,24.78582      120.9973      140.1596,0.2143555    -0.5869141      140.1596,-68,6.25,
22:23:42:73,6119,25,0.99966 -0.00036269  -0.0043683    0.025667,-0.054398    -0.49934      2.9418,-0.25073    -0.36768   -0.055359,1.7012      4.9922       6.125,2.15234      4.84766      15.9063,0  0  0,24.78582      120.9973      140.1343,0.2194824    -0.5537109      140.1343,-60,7,
22:23:43:07,6120,25.0156,0.99975 -0.00062492  -0.0014246     0.02225,-0.075225    -0.16161        2.55,-0.016495  -0.0094376   -0.030228,0.42041     0.14563     0.40503,0.457275        0.112      10.1953,0  0  0,24.78583      120.9973      140.1193,0.2004395    -0.6298828      140.1193,-65,6,
22:23:43:41,6121,25.0156,0.99985  -0.0010505  -0.0030131     0.01698,-0.12622    -0.34318      1.9462,0.011856   -0.033386   -0.066406,-0.12561    -0.20972       0.604,-0.0656128    -0.226807      10.3906,0  0  0,24.78583      120.9973      140.1019,0.1705322    -0.6328125      140.1019,-62,6.75,
22:23:43:75,6122,25.0156,0.99976  -0.0018021 -0.00061155    0.021797,-0.20798   -0.065561      2.4981,0.0050545   -0.056396    0.050842,-0.43848    -0.38477     -1.1211,-0.43921    -0.39575      8.6641,0  0  0,24.78583      120.9973      140.0755,0.1694336    -0.6030273      140.0755,-64,6.25,
22:23:44:08,6123,25.0469,0.99946 -0.00010714  0.00095345    0.032791,-0.0086884      0.1096      3.7582,0.20703     0.39502    0.069092,-1.8594    -0.20178    -0.59912,-1.9209    -0.06015      9.1797,0  0  0,24.78583      120.9973      140.0611,0.1881104    -0.6474609      140.0611,-70,6.25,
22:23:44:42,6124,25.0469,0.99926 -0.00048468  -0.0030425    0.038373,-0.068879    -0.34626      4.3985,0.014946    0.098877   -0.013168,0.99951      1.6436      1.1299,1.17871      1.55078      10.9141,0  0  0,24.78583      120.9973      140.0634,0.1855469    -0.6904297      140.0634,-78,4.75,
22:23:44:76,6125,25.0469,0.99939  0.00033178 -0.00083665    0.034818,0.034658   -0.097139      3.9906,-0.14111     0.12634    -0.12866,-0.4939    0.017166     0.61328,-0.48584    0.0427856      10.4063,0  0  0,24.78584      120.9973      140.0697,0.1657715    -0.6323242      140.0697,-75,6.25,
22:23:45:10,6126,25.0156,0.99965   0.0010502  -0.0026977    0.026149,0.11222    -0.31218      2.9965,-0.0048447   -0.068237   -0.089355,0.12292     0.12292     0.87744,0.195679     0.137085      10.6641,0  0  0,24.78584      120.9973      140.0989,0.1196289     -0.671875      140.0989,-68,6.75,
22:23:45:44,6127,25.0156,0.99995 -0.00086828  -0.0020278   0.0093125,-0.10166    -0.23144      1.0674,-0.014061   -0.058929    -0.15613,-0.88184     0.78076    -0.60693,-0.82422     0.77881      9.1875,0  0  0,24.78584      120.9973       140.161,0.0871582    -0.6743164       140.161,-70,6.5,
22:23:45:78,6128,25.0156,0.99996 -0.00055745  -0.0035802  -0.0085885,-0.060354     -0.4108    -0.98397,0.012283   -0.025238   -0.082397,0.83984     0.12915     0.63916,0.916016     0.134766      10.4219,0  0  0,24.78584      120.9973      140.2312,0.0647583    -0.7055664      140.2312,-65,6.25,
22:23:46:12,6129,25.0156,0.99995  0.00067232  -0.0060905  -0.0083096,0.082843    -0.69726    -0.95275,-0.015388   -0.063416    0.058868,0.36401    -0.41602   -0.084717,0.49585    -0.39771      9.6953,0  0  0,24.78584      120.9973      140.2792,0.04846191    -0.7280273      140.2792,-61,5.75,
