1------------------------- CASE   1 -------------------------PHI=    0.00 DEG
 (PHIF1=   45.00  135.00  225.00  315.00,...) , (DELTAF1=   10.00   10.00   10.00   10.00,...)
 (PHIF2=   45.00  135.00  225.00  315.00,...) , (DELTAF2=    0.00    0.00    0.00    0.00,...)
 TOTAL ==> BODY + FIN1&2
      CN       (body+fin12)     **********
      11       9
     0.5000000   -0.0025670   -0.0025543   -0.0024841   -0.0024528   -0.0020749   -0.0020050   -0.0028342   -0.0009591    0.0007543    0.0004277    0.0004561
     1.0000000   -0.0056899   -0.0056490   -0.0054861   -0.0056272   -0.0047155   -0.0045047   -0.0060812   -0.0021511    0.0010259    0.0008099    0.0008768
     2.0000000   -0.0125167   -0.0122601   -0.0116628   -0.0130176   -0.0101877   -0.0092805   -0.0112870   -0.0019332    0.0021233    0.0036093    0.0035068
     3.0000000    0.0006435    0.0017688    0.0038290    0.0020478    0.0072528    0.0095190    0.0137301    0.0334087    0.0301799    0.0277125    0.0242003
     4.0000000    0.0733993    0.0763807    0.0815168    0.0854736    0.0902205    0.0945293    0.1116655    0.1442389    0.1166220    0.0908852    0.0753179
     5.0000000    0.1834783    0.1886367    0.2020196    0.2188102    0.2199183    0.2281781    0.2479316    0.2813857    0.2214765    0.1674431    0.1378586
     CLN       (body+fin12)     **********
      11       9
                   0.010        0.300        0.500        0.700        0.900        1.000        1.100        1.300        1.500        1.800        2.000
     0.0000000    0.0000001    0.0000004    0.0000006   -0.0000017   -0.0000031   -0.0000002   -0.0000021   -0.0000022   -0.0000012    0.0000004    0.0000004
     0.1000000    0.0091639    0.0091168    0.0088738    0.0086197    0.0073046    0.0070778    0.0102870    0.0033870   -0.0032546   -0.0017094   -0.0018084
     0.3000000    0.0278739    0.0277386    0.0269772    0.0263580    0.0223095    0.0215809    0.0311803    0.0103807   -0.0093822   -0.0050538   -0.0053569
     0.5000000    0.0477015    0.0474596    0.0461480    0.0455422    0.0384873    0.0371213    0.0529826    0.0180015   -0.0144195   -0.0081930   -0.0087452
     1.0000000    0.1057315    0.1049622    0.1019158    0.1044822    0.0874663    0.0834008    0.1136821    0.0403734   -0.0196116   -0.0155166   -0.0168113
     2.0000000    0.2325896    0.2277993    0.2166619    0.2417007    0.1889680    0.1718188    0.2109973    0.0362851   -0.0405899   -0.0691491   -0.0672427
     3.0000000   -0.0119576   -0.0328649   -0.0711323   -0.0380230   -0.1345289   -0.1762349   -0.2566686   -0.6270470   -0.5769355   -0.5309409   -0.4640346
     4.0000000   -1.3639290   -1.4191937   -1.5143464   -1.5870118   -1.6734623   -1.7501159   -2.0874584   -2.7072189   -2.2294118   -1.7412599   -1.4442012
     5.0000000   -3.4094532   -3.5049708   -3.7529411   -4.0627112   -4.0791702   -4.2244925   -4.6347985   -5.2813277   -4.2338705   -3.2080238   -2.6434042
     CLL       (body+fin12)     **********
      11       9
                   0.010        0.300        0.500        0.700        0.900        1.000        1.100        1.300        1.500        1.800        2.000
     0.0000000    0.6066780    0.6368552    0.6887388    0.7635208    0.7980539    0.8534864    0.9716629    1.1483530    0.8465204    0.6383258    0.5271007
     0.1000000    0.6067532    0.6369286    0.6888078    0.7636220    0.7981285    0.8535467    0.9717062    1.1483530    0.8465194    0.6383132    0.5270847
     0.3000000    0.6073563    0.6375118    0.6893587    0.7644287    0.7987245    0.8540283    0.9720492    1.1483495    0.8465080    0.6382097    0.5269554
     0.5000000    0.6085453    0.6386615    0.6904426    0.7660223    0.7998972    0.8549715    0.9727119    1.1483139    0.8464605    0.6379845    0.5266814
     1.0000000    0.6138042    0.6437260    0.6951824    0.7731110    0.8050127    0.8590150    0.9753791    1.1476257    0.8457174    0.6366014    0.5251217
     2.0000000    0.6270460    0.6560156    0.7058907    0.7917182    0.8161800    0.8661473    0.9760733    1.1345216    0.8328085    0.6247694    0.5134341
     3.0000000    0.6085055    0.6351358    0.6811744    0.7748449    0.7890632    0.8327032    0.9243963    1.0559695    0.7655343    0.5705482    0.4643413
     4.0000000    0.4953932    0.5176229    0.5563444    0.6491973    0.6549337    0.6899898    0.7482803    0.8406662    0.5932348    0.4363991    0.3489889
     5.0000000    0.3679343    0.3861827    0.4236008    0.5091310    0.5075881    0.5309547    0.5844905    0.6608989    0.4574929    0.3317934    0.2575639
     CNA       (body+fin12)     **********
      11       9
                   0.010        0.300        0.500        0.700        0.900        1.000        1.100        1.300        1.500        1.800        2.000
     0.0000000    0.4182808    0.4261192    0.4397306    0.4692260    0.4574949    0.4758880    0.5178989    0.5460070    0.4636607    0.4042446    0.3715798
     0.1000000    0.4203067    0.4281460    0.4401482    0.4696157    0.4578996    0.4763675    0.5184423    0.5465702    0.4643524    0.4049204    0.3722269
     0.3000000    0.4226037    0.4304441    0.4405677    0.4699874    0.4582954    0.4768583    0.5190085    0.5471656    0.4652106    0.4057369    0.3729948
     0.5000000    0.4259256    0.4337679    0.4409555    0.4702413    0.4586330    0.4773588    0.5196327    0.5478630    0.4667627    0.4071625    0.3742657
     1.0000000    0.4320095    0.4399623    0.4412550    0.4704847    0.4590830    0.4780753    0.5203937    0.5485139    0.4702085    0.4104526    0.3770615
     2.0000000    0.4368136    0.4450223    0.4367950    0.4659595    0.4550848    0.4744793    0.5151665    0.5416552    0.4689794    0.4119327    0.3782640
     3.0000000    0.4260006    0.4341528    0.4149597    0.4429659    0.4334182    0.4529291    0.4899212    0.5127240    0.4488622    0.4031261    0.3719270
     4.0000000    0.3659291    0.3717070    0.3634664    0.3877524    0.3770384    0.3935340    0.4271385    0.4440920    0.3959598    0.3668737    0.3419138
     5.0000000    0.2716758    0.2734046    0.2960886    0.3152871    0.3005767    0.3116398    0.3428472    0.3529499    0.3245220    0.3111849    0.2937061
     CMA       (body+fin12)     **********
      11       9
                   0.010        0.300        0.500        0.700        0.900        1.000        1.100        1.300        1.500        1.800        2.000
     0.0000000   -6.0954947   -6.2448797   -6.5053229   -7.0914922   -6.8526468   -7.1819682   -7.9404893   -8.4626770   -7.0784383   -6.0566897   -5.4796367
     0.1000000   -6.1168418   -6.2662420   -6.5092521   -7.0949135   -6.8563342   -7.1864758   -7.9457326   -8.4681330   -7.0853901   -6.0639286   -5.4864850
     0.3000000   -6.1405616   -6.2899747   -6.5125718   -7.0973659   -6.8592052   -7.1904421   -7.9505358   -8.4733038   -7.0936556   -6.0725851   -5.4945269
     0.5000000   -6.1726422   -6.3220696   -6.5127206   -7.0950351   -6.8583584   -7.1915154   -7.9529538   -8.4767017   -7.1075239   -6.0874653   -5.5074654
     1.0000000   -6.2272854   -6.3779097   -6.5044527   -7.0851579   -6.8520007   -7.1876283   -7.9478164   -8.4682617   -7.1356297   -6.1202531   -5.5343871
     2.0000000   -6.2258682   -6.3786101   -6.3992014   -6.9763608   -6.7521896   -7.0909762   -7.8152165   -8.3010912   -7.0543270   -6.0895586   -5.5061502
     3.0000000   -5.9126105   -6.0615783   -5.9539385   -6.5074015   -6.3070149   -6.6428409   -7.2862306   -7.6947470   -6.6088858   -5.8330626   -5.3104315
     4.0000000   -4.5390358   -4.6317759   -4.9114184   -5.3958011   -5.1575823   -5.4232869   -5.9882040   -6.2679691   -5.4917555   -4.9813695   -4.6031265
     5.0000000   -3.0156784   -3.0517149   -3.7774320   -4.1781125   -3.8886518   -4.0647426   -4.5571260   -4.7197094   -4.2414904   -3.9280772   -3.6870956
     CYB       (body+fin12)     **********
      11       9
                   0.010        0.300        0.500        0.700        0.900        1.000        1.100        1.300        1.500        1.800        2.000
     0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000
     0.1000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000
     0.3000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000
     0.5000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000
     1.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000
     2.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000
     3.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000
     4.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000
     5.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000
    CLNB       (body+fin12)     **********
      11       9
                   0.010        0.300        0.500        0.700        0.900        1.000        1.100        1.300        1.500        1.800        2.000
     0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000
     0.1000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000
     0.3000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000
     0.5000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000
     1.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000
