altitude,north,east
19,9.184850993605148e-17,0.5
158,-3.446827135542728,-0.6077686218342562
245,-4.24024048078213,-2.6495963211660243
424,-6.128355544951824,-5.142300877492314
529,-6.450311480092859,-5.223359245713651
829,-5.48587072449352,-3.2962436794243466
1420,-5.93397666922744,-2.397482197861837
1502,-4.531538935183249,-2.1130913087034973
1545,-4.061558927151064,-2.1595691888150976
1972,-0.6180339887498949,-1.902113032590307
2586,-0.7097828148963339,5.050367150582009
2697,-3.213219480298818,7.217009115376549
2831,-5.097495167503683,6.294882287801463
3160,-6.033482458191454,7.722505385345874
3408,-5.367251924106885,11.510108895365454
3669,-4.928249157368804,7.886847294254764
3732,-4.864978260195499,7.212626881228862
3880,-1.4692292643993974,7.558529312547012
3988,1.3499790793126385,9.60560026679323
4791,6.120681303794545,17.77574922126716
4822,5.809519494249014,17.879862506348886
5238,4.698804212481371,22.106135776584008
5297,4.740386550644923,22.301765296730768
5854,3.29840249275356,23.469353229175216
6019,3.7387837144615217,23.60575134022379
7224,3.132042125512282,25.508436097181978
7355,2.1527468458671586,24.606009042866113
7559,4.188292053083948e-15,22.8
8004,0.40140534805752043,22.996496988597
8129,0.7538291287740165,21.58684186361247
8172,1.1199894635990082,21.370672043747877
8431,3.504132016901175,22.12421882933108
8596,7.846192522417476,22.78699767194354
8607,7.878749337863191,22.881549529503467
8664,8.413695525811447,23.11643847133335
9312,8.653109626139415,23.774223305883485
9652,8.888010616680377,25.812657113861352
10030,9.78177609911412,26.87520895447698
10555,6.144049651124737,31.60839530701478
10913,8.955138960547215,33.42103358960176
11104,7.13137099504916,33.55046270516953
11243,6.3902529381430355,36.24092531084925
11799,3.940723065190532,37.49347545538391
12382,-1.4134296164513018,40.47532849427338
12800,8.339844702193475e-15,45.4
13624,6.012277961474844,42.77958056963584
13805,6.10969913214689,43.47276821775493
14043,7.708683413212402,39.657738211285626
14076,7.594198015986475,39.06876190121702
14167,5.594758658594647,39.80877636341113
14541,1.4378592641430314,41.17490207318675
14582,0.713803423284895,40.8937707318964
15130,-4.0777718581299185,29.014854414128013
15257,-3.942148519013813,24.88974618299747
15291,-3.479327524001637,24.756701718539258
15655,0.36475529453922506,20.896816828768575
16221,3.200981322081514,22.776165581056116
16279,3.010172782107135,24.515889945540653
16556,-0.9422864109675346,26.983552329515586
16562,-0.9422864109675346,26.983552329515586
16759,3.69231009942927e-15,20.1
16851,2.7532465847080663,17.383314794474423
17120,6.052094287760657,19.79550844843483
17429,3.141219039812961e-15,17.1
17523,-1.0533227535362908,15.063217158923347
17850,1.4692292643993936,7.558529312547013
18159,0.11344064184234273,6.499010018516543
18463,-3.438433930705607,8.100442710381477
18619,-2.2804992968373465,7.459177096511676
18630,-1.911182975237373,7.665336237580373
18849,0.5181259668051487,9.886432394070281
18899,0.7463942690621437,10.673935337780119
19153,-0.2897099468589,16.597471739596095
19484,-8.226334424428215,7.151043415996531
19557,-6.146483878132432,4.802159507540134
19616,-4.528257481336631,3.9363541739430445
19851,-0.35342109587492826,2.8783838397598336
19969,0.9148114395981432,4.303849443228745
20008,0.6215336513662505,5.061985373370742
20227,-5.905824058937116,4.290832341735055
20443,-6.490286981967511,2.6222461539113864
20505,-7.172285669722765,2.1927877854205287
20643,-7.989036278036591,-0.4186876499435507
20690,-7.111356052284992,-1.1263281482896623
20808,-3.2802951449525364,-3.77354790111386
21030,-3.232818887608602,-4.449593469062211
21215,0.5390603493023216,-10.285884207972112
21270,1.736422561946562,-10.96334058060603
21529,5.868986283848344,-5.868986283848345
21608,6.633939353874568,-4.81983906879828
21764,4.455032620941839,-2.269952498697734
21884,2.156315877127691,-1.6249005625105302
22234,-1.744302730960911,-4.792432366008132
22540,-1.3356629676358145,-6.871390284133648
22739,-3.286300939501236,-6.180633150012488
22855,-4.58472496788129,-6.31033255612459
23200,-0.16754310179792253,-9.598537873501355
23399,-0.3943643127382622,-11.293116345315783
23840,3.5227937358743997,-10.842044285764752
24052,4.778245500000945,-9.79685510466092
24617,3.193369021915615,-12.807903586843153
25110,1.8504140482780582,-8.705513646530871
25468,-1.5448214206567266,-10.991975563031431
25784,-1.6582053294264478,-10.46949641030846
26008,2.3466423873167774,-9.411868544877166
26244,-0.5161979057065268,-7.381973971922699
26332,-1.3891854213354433,-7.878462024097664
26419,-1.4861274178821937,-9.38303923565381
26469,-1.087096017983596,-10.343027711830043
27257,2.451966492348129,-10.620633706159065
27662,-1.7364225619465632,-10.96334058060603
27875,1.080731210070962,-12.352814256337645
28058,4.070039705575458,-11.18234218735231
28622,0.22339080239722853,-12.798050498001809
28677,0.6646666442853868,-12.682595091383087
28867,5.490944681523303,-12.332863678175112
29305,5.2680088583159135,-13.723632269508865
29397,5.28195296716436,-13.073292349391702
30011,5.418335289580179,-5.610850442641478
30215,4.1380274856835255,-6.134878036907309
30446,4.980370890165314,-1.812706759626045
30615,4.493970231495835,-2.1918557339453866
30616,4.493970231495835,-2.1918557339453866
30871,4.224332017606085,2.060344389908664
