altitude,north,east
19,3.4,-4.1637991171010006e-16
81,4.993147673772869,-0.261679781214719
773,1.5524731620415944,0.38707503295946805
1265,0.377354790111386,-0.32802951449525364
1482,-0.05209445330007912,-0.2954423259036624
1511,-0.4493970231495835,-0.2191855733945387
1550,-1.0973204552858067,-0.07673212111853783
1594,-1.7997258512815044,-0.03141433158711032
1600,-1.7997258512815044,-0.03141433158711032
2411,1.7658951857178538,0.9389431255717817
2595,2.6282925824062846,-1.2255929590480286
2831,2.4757700811466083,-1.8656265717713494
2884,2.3037489589799214,-2.074304879712461
3066,2.409021032674394,-3.4404385860137654
3166,2.4045294849242107,-3.5648615619866795
4711,0.8478779436959363,-2.773283792292803
5598,-2.229953381049819,-2.1534409484228916
5902,-2.0073918190765747,-2.229434476432183
6211,-3.747131395609606,-4.161611022673408
7632,-0.9205794082570627,-1.8874674972282508
8018,-0.1517742731045375,-2.896025650788264
8046,-0.2527516539682086,-2.888964624466062
8344,0.45927123316821566,-3.267884626847182
8865,-1.1025494232679967,-3.8450467837532756
11462,-1.1572912251942486e-15,-18.9
12550,-4.255017449094281,-26.865122864187747
13008,-3.7170149738569984,-30.27265762506032
13700,-10.197560814373265,-31.384865037740067
14072,-13.67558949712458,-32.217669870835415
14241,-14.222613077009562,-33.50637666566883
14367,-12.507041439130983,-32.58195688475234
14770,-10.910442572088835,-29.976194603070475
14803,-10.807836529091135,-29.694286816834705
15562,-17.813724685300635,-23.639611097399868
15570,-17.753543182985428,-23.559747546395137
15765,-16.887625684816552,-25.03693469116226
16736,-8.721513654804555,-23.962161830040664
16742,-8.721513654804555,-23.962161830040664
16881,-11.122767243618897,-21.829659842615012
18804,-6.056418347315576,-15.777509207802709
18848,-6.128091937224637,-15.964225293102151
19023,-5.664885887554527,-16.45202321542811
20204,-1.8280401510772124,-14.88819227461983
20384,-0.22688128368468677,-12.998020037033086
20831,-0.7379369830255099,-14.080676440039491
21000,1.2550426955662786,-14.345203652521135
21367,-4.630707577725586,-16.149196491763757
21470,-3.529966414466081,-18.160102893781783
22065,2.6442889182412417,-18.815093306089835
22469,-4.137442647273413,-19.46513725460273
22957,-1.1513910373447673,-21.969849764600625
24013,-4.29533622181177,-13.219685576502634
24031,-4.264434522374275,-13.12457992487312
24291,-4.766293728952495,-12.416619672412784
24658,-8.756224613903576e-16,-14.3
24661,-8.694992273946208e-16,-14.2
24849,-3.4164113953532738,-12.7502209070157
24984,-7.126701417621155,-12.856909694949117
25740,-6.643865379061371,-20.4477151003458
26226,2.04875788004601,-19.492629149218157
26371,1.7605460035026963,-20.12313290145326
26617,0.8585276188815235,-24.58501434466976
27492,0.9213467129460252,-26.383917833304128
27603,0.4677244925191972,-26.795918230191287
27906,1.1932598023391197,-22.768753392404285
30294,-9.029553476282764,-20.28070915966574
30301,-9.029553476282764,-20.28070915966574
31448,-4.045150701982752,-20.810496289090477
