altitude,north,east
19,0.34202014332566855,0.9396926207859084
68,0.5734064310022943,0.40150350544573227
758,1.6804447676949632,0.6450623091815408
874,2.2081310009842317,2.4523779240754013
1029,3.9467090073008158,1.4364846019678084
1464,1.221296458404425,1.455484441926058
1500,1.2275970481124976,1.3164366629145068
1748,-0.020791169081775945,-0.09781476007338057
2001,0.2924864241723532,2.3821107639391728
2504,1.8231816649600772,5.294904023356174
2755,4.417623937418898,6.549396823184831
2773,4.473543227765973,6.632300580440335
3003,3.457261466144301,7.765136389962108
3162,1.7902220274375418,7.180188374442374
3187,1.5971524858414432,6.918027459975169
3373,2.4987155366977434,5.123126063905251
3498,2.755580174012666,4.409850100013415
3965,1.1448539722592677,5.889763100685984
4137,3.880957516881377,4.310239987768887
4627,5.475087402133589,6.761169864675644
5097,1.9152609337586528,7.1478511145391055
5331,3.820604139901076,5.258610463437158
5571,4.215522820060806,4.681812400507584
5879,-0.5749065479720914,5.469870424525504
5909,-0.7190291260903714,5.8560222946838
6016,-1.0324674692655225,6.518743047927909
6166,1.4310674653240847,7.36220387585748
6344,-0.9046251562404255,6.436742446820207
6356,-0.9855371297534532,6.2224365457493676
6495,-0.10995016055488371,6.299040479485265
6657,-3.047702802216333,7.179937856929036
7013,-1.4752685570843658,5.5057772098476905
7108,-2.379430856687094,7.323135175472683
7303,-2.6178985608781327,6.167382518131351
7416,-0.6459075200472827,5.260494603699006
7448,-0.4706410108373526,5.379451369695427
7605,-2.3293916720444523,6.068272772231811
7637,-3.1124351422024494,6.3814377287240855
7780,-4.6000000000000005,7.967433714816835
7829,-4.300000000000001,7.447818472546172
8179,-2.6302268807344644,5.392764277795003
8326,-1.3717409390433575,5.119406879332063
8364,-1.3781867790849969,4.806308479691594
8508,1.0817753074741274,3.538327597063231
8599,1.8730329670795616,4.635919272833936
8960,5.160256272122436,2.860376759453388
9765,1.0400704331592485,-0.3581249699028723
10161,1.1998172341876694,0.020942887724740362
10616,0.11755705045849466,0.16180339887498948
10713,-0.18117333157176418,0.6761480784023478
10861,-0.6450623091815407,1.6804447676949632
10896,-0.5512747116339988,1.9225233918766376
11048,0.22660493114391145,2.5901062150385386
11233,-1.6060140217829288,2.293625724009177
11294,-2.679236562262855,2.093249016107238
12218,-4.07753977100992,-0.4285666993973792
12543,-3.6252311481465997,-1.6904730469627978
12753,-4.8063084796915945,-1.3781867790849958
12936,-5.370418234988676,-0.5644537016453288
13226,-4.39389913454172,-2.9637223883949586
13382,-3.342495570370005,-3.9834311042186856
13676,-4.316038802031907,-4.1679502227539835
13973,-5.164045682200392,-1.5788072055027786
14205,-4.676537180435969,-2.6999999999999997
14353,-5.524240449967881,-2.81474109838519
14441,-5.974914729582092,-2.293554877089922
14687,-8.198751100282408,-0.14310973278572478
14859,-9.961946980917455,-0.8715574274765816
14926,-12.113135362050159,-2.135872585303243
15159,-14.229032256475403,-6.635106709328981
15312,-12.041535051048179,-8.431573614360376
15446,-10.94130648764791,-8.244865817183062
15700,-11.420487793676289,-8.60595483107429
16367,-17.266009149445154,-7.687322554132623
16734,-12.732314465994126,-12.295453157124252
16737,-12.732314465994126,-12.295453157124252
17254,-12.003171137099974,-12.8718251484974
17315,-13.059577364629149,-13.523588246366641
17743,-6.304417967674903,-14.159954593460313
18148,-11.284215298636724,-12.981004779831679
18791,-8.047839696089197,-14.51868713851397
18917,-7.417587189768958,-13.381681519232755
19016,-8.891167165184875,-13.181697403625163
19238,-1.840227085417727,-14.987446889783962
19384,-3.072408074115779,-12.322755723705155
19806,-2.6568171183040357,-15.067558621086784
20445,-2.7858113324975555,-14.331756878335893
20571,-5.599772256663096,-16.262919500308247
20812,-0.7922185751467745,-22.686171773333474
20844,-1.3960973510279826e-15,-22.8
20859,0.39616962612633494,-22.69654268005008
21601,4.891679952437643,-18.25599811686339
21894,-0.6351708399855196,-18.18891305174754
22245,4.355070221908585,-15.18793479582544
22504,-9.98087141305093e-16,-16.3
22800,5.409597352908143,-12.150154586646591
22909,3.1147021207320895,-10.862257164103005
22982,1.0720156357961963,-12.253194786528471
23111,-1.4293541810615933,-16.337593048704626
23364,-1.188026206714828,-22.668890438928827
23584,0.3926791448388782,-22.496573141018803
24013,0.7328894307525201,-20.987207367401012
24287,2.142833496986898,-20.387698855049603
24545,1.6298123893812089,-18.62884085431564
25348,0.8969170652542745,-25.684344254390762
26097,6.532605332862877,-22.78190219373816
26232,3.5510623564132393,-22.420525331509626
26369,0.3996601074137916,-22.89651221908136
26625,3.2566505624655293,-23.172272808552744
27231,0.7608090281145209,-21.786720029016287
27257,0.3874434229076932,-22.196618832471884
27526,-7.756326558811182,-23.871518559008354
27949,3.535418909909217,-22.321756497450114
28496,-1.5625450118684052,-22.34543472582006
28600,-0.3787172196890541,-21.69669498489369
28754,3.1286893008046164,-19.753766811902757
29554,-1.827619612096081,-26.136178116807393
30339,-0.4083863106324362,-23.396436066659554
30390,-0.8166482228385252,-23.38574535224684
30742,-8.054041758442107,-19.93445287318593
31168,-9.721005769511624,-21.83373643765816
31711,-9.405553941455892,-25.841547071612478
32100,-1.0923542467882839,-31.2809328856977
32251,-0.48866738024394074,-27.995735464378956
32466,-1.6602040751101805,-23.742024396183815
32519,-2.571400196384275,-24.465238626059524
33053,4.397869990338066,-31.292470972233623
33591,5.685164546592193,-22.801949567485917
