altitude,north,east
19,2.44259291680885,2.910968883852116
113,2.8105245381201276,4.013845017016059
124,2.740045227006658,4.062284105519705
303,1.3742780568267294,0.26713259352716257
814,1.677600426431961,0.8919959692931926
1014,1.3965896703637537,0.09765906324177538
1546,1.1258330249197703,-0.6499999999999999
1576,1.4095389311788624,-0.5130302149885033
2202,-0.0,-0.0
2217,-0.0,0.0
2897,2.7229350641581673,-5.121096038581776
3195,1.183015771334578,-6.086088537375517
3372,-0.35575801609503865,-5.087576656325103
3518,1.1643054685794523,-5.477626564109311
3544,0.9897946127015027,-5.613404192169586
3734,-1.4757235631579728,-5.918803930283578
3924,-0.3192493330819582,-6.0916401620029
4235,-2.3652284669989823,-6.161630814881531
4333,-2.832122982078141,-4.361086953316205
4709,-1.8893790292484014,-7.051258531910198
4996,-0.10296919797997324,-5.899101401422709
5100,0.8682408883346515,-4.92403876506104
5812,0.9096032741960969,-3.172163596596452
5921,0.36584962143678745,-3.4808266337889564
6134,0.8134592182092003,-5.135979371094717
6414,-2.0977969231291067,-5.192229585574009
6845,-1.9127875555233869,-8.998957926751011
7160,-3.18078733292872,-8.739141373308948
7646,-4.014873486536644,-8.609923976848174
7678,-4.395229922103274,-9.425600985181159
7931,-4.953593958716576,-10.156372723180588
8651,-0.1448549734294539,-8.298735869798048
9110,1.5385465120514192,-7.238292245430163
9194,1.011515550262723,-8.238133058622974
9259,0.3140954703225086,-8.994517443171862
9492,1.4171916423663498,-6.1385314081469815
9639,-0.3487823687206262,-4.987820251299121
9763,-0.23027820746895347,-4.393969952920125
10379,0.41156319509033945,-5.885627896532963
10604,-2.2231309316168475,-6.108002035108404
11035,-1.2890524830701087,-6.064515124549595
11080,-1.0592538837682755,-6.007327293374469
11310,1.666518716919599,-5.450937108989303
11569,1.0603496231705725,-4.988552763742408
11988,-1.1402496484186733,-3.729588548255838
12205,-4.971570344072251,-2.987220834478314
12522,-5.488318696736245,-3.8429621235520086
12620,-5.803263007885292,-3.9143503242952282
13118,-2.1322172611871375,-6.56228996243656
13741,-2.0948439042091938,-7.305588889131223
14132,-5.935095759411895,-9.498138676951971
14329,-4.794964395723674,-11.86795333845488
14416,-4.326237921249264,-13.31479122813215
14435,-4.449844718999244,-13.695213834650211
14670,-5.335514235880433,-14.65920488426017
14818,-5.775660331676363,-12.972345498524932
15101,-4.850965501411636,-14.08822677642982
15200,-5.656559560580271,-14.00047620395849
15498,-10.824310726057204,-13.3669105370599
15531,-10.824310726057204,-13.3669105370599
15851,-12.078566714968131,-17.907211567188902
16102,-12.065419163597396,-22.69175313647442
16175,-11.48532404587383,-23.548404013038176
16455,-10.170210605506597,-20.852021874140675
16721,-10.850000000000001,-18.792751262122316
16726,-10.850000000000001,-18.792751262122316
17226,-9.170816279773177,-19.6668789786953
17972,-5.902224592561497,-18.165179461237432
18014,-5.716814395936527,-17.59454555146034
18262,-9.060801161767694,-17.04088854217729
18803,-1.5764963066172304,-22.54494753587203
18881,-1.310372075087668e-15,-21.4
18976,1.3532755906360312,-19.352742575040587
19086,0.6351708399855174,-18.18891305174754
20375,-4.139099399927114,-17.928409192048328
20821,-1.3811781801336798,-19.75176819514452
20879,-1.0362519336102907,-19.772864788140563
21271,-4.88246851112417,-15.026692957463426
21815,0.40315058870124837,-23.09648175811264
22587,-8.595728118848461,-28.11535982531324
22826,-0.47121497380665717,-26.995887769222563
23353,-1.096058885236881e-15,-17.9
23740,-0.3193790378022899,-18.29721282136196
23910,-1.1144285872240915e-15,-18.2
23998,-1.2904947642663167,-18.454934929806747
24620,0.41885775449480345,-23.996344683753392
24705,2.3937018088292663,-22.774551403933458
25899,0.3106528345836459,-17.797288973783765
25927,-0.3123980752273764,-17.8972737432994
26296,-7.592847181829848,-20.861176181447163
26614,-3.1599761938126645,-19.951304480021783
26875,-1.1199894635990009,-21.370672043747877
27004,-0.3839529416202392,-21.99664929344061
27154,-1.8206439647216688,-26.03642171178141
27455,-2.4205496389211456,-34.6154725440159
28112,8.584705597474285,-23.586284781726302
28942,1.6113745434892952,-23.04372956100194
