altitude,north,east
19,2.298133329356934,1.9283628290596178
67,2.4091524805166094,1.9508932122544966
112,2.8982648193618377,2.609609364799547
166,3.24525119495792,2.82105382465918
707,4.851478631379982,1.2096094779983375
755,5.09468698847309,1.4608779858300946
918,5.4791916668484175,1.5711329281568944
1182,4.457269963650984,2.678197989532282
1340,4.061558927151063,2.1595691888150976
1490,3.9467090073008158,1.4364846019678084
1498,3.9711780175171305,1.3673862487200585
1832,3.0147000102205825,1.3422309221501405
2122,2.801184896238298,0.7505752307973103
2744,3.6145913083312413,-3.876174618581604
2953,4.001799589616779,-5.122069898443693
3139,2.1918557339453875,-4.493970231495835
3394,1.6019976268060223,-3.7740698991550046
4374,-1.3338785589701083,-3.6648012210650425
4717,-2.269952498697734,-4.455032620941839
4813,-2.197614961051637,-4.7128004925905795
5107,-2.0151644295556004,-3.103081101398069
5661,-2.269952498697734,-4.455032620941839
5719,-1.935186927544622,-5.04133430308489
5852,-0.8072039855683797,-5.7435547987011075
5878,-0.8350386057603928,-5.941608412449423
6100,-0.7237001249923405,-5.149393957456166
6434,-2.182394752199995,-2.3403318451813457
6598,-2.876140948157335,-1.4027876697250479
6716,-2.677653316696499,-0.8186407732236629
6842,-1.7357363695209416,-0.7727996218440204
7256,-2.912461179749811,-2.1160269082529033
7432,-4.755282581475767,-1.545084971874737
7605,-7.602907607447656,-3.0717740660104784
8044,-9.202317055360961,-6.2070412285252905
8156,-8.310871342332975,-5.193208789485408
8386,-6.549396823184829,-4.417623937418901
8490,-6.4347852879602145,-3.0005896583589657
8554,-5.803263007885292,-3.9143503242952282
8629,-5.592386552512487,-5.997100353277197
8719,-7.092784427403897,-7.877335150060379
9273,-9.834650428204053,-11.720479979720364
9450,-12.745193767894321,-10.320854413217333
9567,-15.209519494249014,-11.050362743098495
9630,-16.219210476922036,-11.356813439750713
9653,-16.414943936589825,-11.07201948872079
9727,-16.383040885779835,-11.471528727020921
10058,-16.62174268466595,-10.386417578970816
10189,-15.812983098936398,-11.915937458410555
11016,-11.81448357107871,-16.261241586936446
11555,-11.213565343566806,-22.007861147452683
12116,-13.401503752268388,-18.4455874717488
12180,-13.962108537127522,-18.528343833097193
12507,-16.561293686260207,-21.19748927202082
12517,-16.622859833792774,-21.276290347381494
12724,-19.09131774362376,-21.96204878448267
12997,-21.01070103966815,-23.334747519990177
13172,-21.387524345090537,-24.60353231526237
13226,-21.518736150888635,-24.75447423130692
13392,-19.393336472758236,-24.822338738611744
14336,-14.626199126951677,-20.888377129369292
14382,-14.203499748156968,-21.057554342898058
16101,-16.391084047006753,-19.534133299533938
16344,-11.660672504589462,-23.907921631557844
16732,-11.150000000000002,-19.31236650439298
17765,-2.4484393051037188,-13.885789317472133
17844,-3.306780498854814,-14.323239952342957
18287,-10.638913066493764,-14.64320759818655
18636,-11.815674588831552,-16.874532112353233
18804,-10.333425652547495,-16.536937875050306
19048,-13.90798064220141,-17.17492574819906
19287,-10.477070408258951,-21.481177706550092
19387,-7.29280106724876,-22.444933784565624
19792,5.733548925712126,-22.996008712741116
20325,1.9623407235369215,-13.962779769256143
20342,1.7183577420125777,-13.994900738142642
20827,2.3520254062251045,-16.735530361732536
21772,-1.7343992806783968,-19.824274492025737
22502,-3.187064011985499,-22.67713877418196
22991,2.3309847308686744,-22.177838266712495
23402,-1.4903632009849543,-17.03492933736885
23489,-2.035218034865963,-16.575520732410077
23663,-1.5077943495344859,-17.234168276987198
24019,-1.0519527204831738,-20.072453648566935
24109,-1.334865011070615e-15,-21.8
24557,-1.450934653877805,-20.749332245404343
25003,4.935206670233223,-19.794032816030327
26166,-0.32636000037720325,-18.697151899424515
26383,-0.858309682384281,-16.37752436997501
26614,-1.213762643147779,-17.35761447452094
28415,-5.018276578403132,-25.816794924673562
29033,4.813952562958711,-20.851519386404032
29428,0.3647552945392246,-20.896816828768575
29510,0.6979899340500191,-19.987816540381914
29764,4.244632339681342,-15.84118355114072
30216,0.7254673269389035,-10.374666122702171
30659,5.094649670456404,-12.60970042210831
31624,-5.209090471314508,-15.128297209589068
