altitude,north,east
19,-2.25526228988618,0.8208483439816047
43,0.6211657082460494,2.318221983093764
202,2.2943057454041855,3.2766081771559663
373,-1.4093638733435712,0.9506279359002692
732,-7.878462024097664,-1.3891854213354426
849,-9.778114571891864,-1.5487012038982857
900,-9.804869298570852,-2.811501029333391
903,-9.75430851082296,-2.982191388171915
1012,-7.543072246178589,-4.532335059208477
1337,-9.50087275948305,-4.2300610879883225
1470,-9.549993702037911,-3.858447912183894
1748,-9.762708041299106,-0.8541262789270501
2175,-8.833660749607766,-1.0846371563058126
2333,-8.682297966423977,-3.332821930771293
2583,-6.788401835401989,-5.11542769679241
2918,-8.123117854302128,-4.319138377630195
2944,-7.707626093681505,-4.449999999999999
3042,-7.059875842035245,-6.356740760409153
3120,-8.973775077016036,-5.82763767466079
3262,-10.585805814703065,-4.4934079776266485
3513,-9.248036941337954,-7.488912653493065
4169,-11.14317490912746,-6.695494973830704
4258,-11.41947811666179,-5.324990097932813
4801,-12.891034855740333,-6.854284816674006
4878,-13.286093160882741,-7.98309016110584
5251,-11.213434429308371,-5.962288847380813
5267,-11.036844910736587,-5.8683945348236355
5389,-11.145046174109671,-5.43580222018456
5515,-11.046058241429284,-4.688773541871285
5546,-10.585805814703065,-4.4934079776266485
5852,-11.864548031846809,-6.849999999999999
5968,-10.638145173690745,-8.311429916896387
6045,-10.0755701447546,-7.054990167117867
6179,-11.311643025714806,-4.570200439674126
6428,-9.789105631936863,-7.112201552738925
6600,-10.513170329625138,-4.902371836192113
6749,-10.806465139037947,-3.93323164824519
6793,-11.222466892282812,-3.6464005336243797
6816,-11.475657071556425,-3.5084604566728412
7136,-11.690411638845992,-4.962285331813777
7283,-11.618258917343034,-7.259893919994907
7462,-9.338333304894507,-6.538771374401925
7580,-8.465536406501304,-6.3792392454117115
7740,-10.330486836449445,-5.492817284594922
8184,-8.37327948280592,-5.647848325054544
8300,-7.357133772226203,-6.624393002952697
8344,-7.313537016191704,-6.819983600624985
8401,-7.121464023352647,-6.877117867544073
8553,-6.545992183081726,-6.321391171176875
8863,-7.1615987755093755,-9.503762569562785
8946,-7.04838837975818,-8.704034768318074
9320,-7.660942777549231,-11.357814744004072
9704,-6.932777569522621,-12.50706181209336
9856,-8.550832849735924,-13.167127916743157
10188,-8.747553435592742,-10.802328864251896
10980,-8.99902653561155,-10.724622203665692
11371,-8.86552524468948,-11.347354851936798
11656,-8.899437064572815,-9.883826178849343
12157,-3.768121147838239,-7.3953541507634535
12416,-2.0187277199793305,-3.7966746492933856
12471,-1.3523784375702383,-2.90018491851728
12661,-1.2861436779827176,-1.9067864168765958
12891,-0.8986815955253294,-2.117161162940613
12925,-1.1150621265665752,-2.01162532642061
13005,-2.0478801107224793,-1.4339410908776151
13066,-3.061833855844927,-0.4849468416247157
13298,-2.443200814043362,0.8892523726467384
13994,-1.8263972222828058,0.523710976052298
14291,-3.614014761921583,1.174264578624801
14366,-4.90813591723832,0.9540449768827233
14790,-8.130554573019149,-3.619956123374622
15088,-11.449489570056759,-2.854678368076079
15115,-11.740578287939558,-2.9272549367559795
15658,-9.248036941337954,-7.488912653493065
16342,-4.572323826833719,-18.33858922661633
16704,-3.2226312076752714,-15.161287811373986
17372,-3.1483484237129913,-16.196848526886455
18186,-4.658271313307285,-16.245322661357587
18789,1.269567822143081,-18.1556657147288
18944,2.3642652620598588,-19.25539534184165
19328,-1.7396637620008184,-12.378350859269629
19378,-2.640478473385545,-12.42247452931933
19629,-2.059761894208969,-14.655967417375242
19794,-5.734986667368783,-12.880990952760673
20049,-2.8471072637322026,-17.975927798831506
20194,-0.30716235329619135,-17.59731943475249
20449,-1.4206386067868277,-16.237973578895453
20802,0.5339622995482647,-15.290679653392166
21037,0.9975175745409923,-14.265165918715487
21832,0.6856010267825643,-13.082046905284917
22197,2.5504945037307465,-24.266334246985867
22411,3.1592293917934833,-22.479085160433648
22921,6.110568628705196,-19.98676939962744
23462,7.158564918134085,-16.07840005450978
23671,2.129348444689,-15.151101451746028
23791,-1.1440061694036536,-16.360050424261114
23862,-1.171908758901304,-16.75907604436505
23962,-1.5252254980840174,-17.43340721660555
25415,-0.9946356560212808,-28.48263857004423
25859,0.3298504816646577,-18.897121438455795
26368,-4.004722305029912,-25.28482151923553
26561,-1.4130708185594871,-26.962997438373492
26746,0.527062674405961,-30.195400393723016
26919,0.5654579685679846,-32.39506532306707
27330,0.9073869142650248,-25.98416150249649
28170,1.8415709068449087,-26.335690926859357
28472,0.3804624603327798,-21.79667975440933
29906,4.132826628472941,-23.438424521690553
29955,4.636658587650039,-23.853540557778235
