altitude,north,east
19,-3.9467090073008158,-1.4364846019678086
75,-5.045537776635181,-1.2579938571182723
157,-7.037818220584136,-2.286725758374611
414,-5.966700364476214,-1.2682613139883319
767,-6.321985447626402,-3.6499999999999995
829,-5.851531863479339,-3.656442923209114
1214,-2.3213052031541164,-1.5657401297180913
1297,-2.7977254612450952,-2.265553407779415
1509,-2.3334523779156067,-2.3334523779156067
1777,-0.23389736377818937,0.7650438047704284
2003,0.7866738461734158,1.9470860945902535
2856,4.585161172596128,3.712990307194042
3170,4.022445358905438,3.750990980343741
3632,2.617971949330219,4.722946418552739
4062,1.0876112736463044,5.595274945651685
4484,3.393667341724358,6.122337949975772
4620,3.940233442084212,5.043268823083022
4660,4.001960076842094,4.603728439358909
4680,3.9363541739430437,4.528257481336632
4873,3.403826015249087,3.524765021659391
5051,3.0090751157602416,3.993177550236464
5501,0.6271707796059202,5.96713137220964
5674,-1.8895888564884653,8.184708544195976
5921,-3.5912115049195243,9.866772518252038
6088,-3.7964235909149258,10.430588090723582
6427,-1.7363618579265605,8.93280736937374
6552,1.0855501874885134,7.724090936184248
6640,2.49674704627738,6.859756131737131
6652,2.580249236726165,6.721779070779852
6906,3.2992381304774048,4.891321678074747
6914,3.2992381304774048,4.891321678074747
7403,-1.3946402637443087,2.9908156972209445
7651,0.5915078856672883,3.0430442686877583
7781,-0.4167556264006319,2.3635386072292994
7984,-3.999960775180691,3.477112853649689
8038,-4.64926344627966,3.6324027044213834
8111,-4.791813060283757,3.6108901389122896
8286,-4.951540162293216,3.731253143542699
8390,-4.680663690362692,4.364789504399989
8455,-4.081696698789032,4.5331834354121066
8596,-3.5427576893408856,3.6686329817271206
8622,-3.2787399711584033,3.641409644839234
8666,-2.7081676041842155,3.593859795212819
8881,0.2721469724633104,5.192873580723784
8991,0.39063625296710325,5.586358681455015
9228,-3.539110227798262,6.384723862117588
9778,-3.9386675750301894,3.546392213701948
9819,-3.8030392484196875,3.546391472324991
9886,-4.012982057577929,3.613305274337834
10185,-4.711810480548787,0.9158831778074144
10307,-5.926130043570827,-0.9386067902413853
10573,-6.690817882855645,0.35065090682772726
10909,-9.371786608437748,-2.8652427062828205
10998,-9.023750254366767,-2.24987362907691
11064,-8.901143166677631,-1.8919963864416098
11202,-9.032169979936029,-1.109011024986842
11341,-7.8408574128576385,-3.9951163977080117
11410,-8.056456913486047,-5.034233010215447
11419,-8.141261723101689,-5.0872249366387665
11740,-9.41157736886248,-10.092681082344553
11870,-9.735197213753864,-8.765610943301043
12091,-11.660078446690475,-8.786499338019905
12153,-13.238580660592929,-10.34311278547106
12230,-14.578198941724356,-11.389737293524679
12273,-14.455302731856001,-10.892851919052074
12570,-13.67776892164269,-11.076038882477139
13992,-18.318046583703563,-7.775549456936547
14154,-18.270909152852017,-8.134732861516005
14254,-19.470860945902537,-7.866738461734152
14389,-20.297360608975623,-7.387635095834445
15054,-33.15920366487601,-7.048206318722041
15471,-20.803483895217457,-16.253462948597377
15543,-18.875878567125813,-16.995917401514998
15584,-17.819090885900998,-17.819090885900994
15670,-17.18635867357496,-18.430113280803095
16608,-12.274535737912387,-17.529853747784422
16767,-13.841745532497113,-18.368616731087734
16840,-14.912672544727712,-17.77223108036029
17084,-19.09280106724876,-13.871731954102367
17166,-19.306263463364687,-15.083706145478628
17382,-13.777239608800652,-15.848901184678212
18305,-7.7339141898548,-16.585432502770693
18659,-6.522296681724467,-16.99116376224907
18805,-4.1516782070628615,-13.579527534675103
18902,-3.500594418875889,-12.208023538416649
19402,-5.3459940026865915,-16.453277731906155
19518,-4.402978499913951,-17.659382218223136
19861,0.8112073217656296,-15.478757788695894
20182,-4.089340912619828,-15.26162805536728
20795,-6.235602322088226,-16.24429942105131
20822,-6.235602322088226,-16.24429942105131
21145,-5.805560782633866,-15.124002909254667
21324,-3.1951264690715195,-18.120462655424625
21840,-0.16754310179792253,-9.598537873501355
21926,-1.3283758431161077,-10.81875305289041
22142,-2.8478301137376585,-16.15084714940021
22544,1.608675332947945,-13.10160920166545
22572,1.3797757151330268,-13.127689018861206
23144,-1.2899049926653405,-14.743681531757835
23671,3.7528761539865525,-14.00592448119149
24043,2.976620327874099,-15.313384061783557
24533,2.1570873782711084,-17.5680668840514
24577,1.5077943495344874,-17.234168276987198
24713,-2.565525226659787,-16.19808878576026
24857,-7.890690875670524,-17.722781878266456
24876,-8.536888887162128,-18.30741729814033
25808,-10.54974046921039,-24.85363104321589
26053,-7.1608881097501635,-28.720753497769497
26655,-7.249262457987078,-25.281182603177786
27096,-6.771817612708861,-19.66678637246579
27684,-1.4818226269682973e-15,-24.2
27753,1.2351285673334746,-23.567657020207943
28255,-2.6568171183040357,-15.067558621086784
28716,3.5872091130790427,-18.454591048816084
29308,-4.8241331279251565,-15.779028473390085
29656,-0.6421507393260198,-18.38879121715136
30165,-2.0394443802952003,-23.310955935346843
30862,-3.4245285496846445,-27.89054686112115
31248,0.9911457063510271,-28.382699487342318
31725,4.880755309255202,-30.8158762265683
32186,7.455478470429785,-24.385771277057408
