altitude,north,east
19,0.5130302149885029,1.4095389311788626
23,-0.038389446372751414,1.0993299097210054
28,-0.038389446372751414,1.0993299097210054
321,-4.357764116463901,-1.7606509890547866
585,-3.083017875641647,-0.32403823612972577
717,-2.96698833461372,-1.1987410989309184
1454,0.21950977286207246,-2.088495980273374
1638,-1.258005851918136,-0.8169585525225407
1694,-1.2715918809539473,0.2702851980630878
1827,-0.8709188241588028,3.493064614593588
1964,-2.1547269029517144,5.9200635109512225
2112,-1.983759543917273,7.956424955463171
2615,0.06946583704589973,0.07193398003386513
3113,1.5451142247301635,2.5715019021063363
3306,4.8063084796915945,1.378186779084995
3489,6.505382386916239,6.505382386916236
3544,7.761915033762754,8.620479975537775
3844,9.47977720486873,10.16581645250647
4253,12.869546644398831,10.79883184273386
4761,11.171727708819258,6.450000000000002
5080,5.745333323392335,4.820907072649044
5286,6.362777204086783,5.933385732543735
5388,5.910350163126317,7.564903234624532
5456,5.348845795861506,7.362054648812021
5739,8.488209643996083,8.19696877141617
5864,7.631902168303359,4.956215218636746
5924,6.797308402774876,3.1696369630552446
6546,6.663296698967431,0.7003407038932784
6553,6.663296698967431,0.7003407038932784
6694,4.659081833977264,-2.074356879686582
6806,3.9467090073008153,-1.4364846019678092
6986,5.985384301558945,-0.41853884246475315
7144,4.659081833977264,2.074356879686581
7216,4.886401628086724,1.778504745293477
7231,4.926221714074248,1.319977130022856
7340,5.51612779451189,-1.7922985673746954
7522,5.135979371094716,-0.8134592182092011
7606,3.64378868614517,0.6424982573676428
7625,3.423803458662553,1.1124611797498103
7750,4.583849636125751,2.235692848624295
7872,4.9969541350954785,-0.1744974835125057
7992,4.96273075820661,-0.6093467170257377
8218,5.196832300499298,0.1814773828530047
8420,5.003483767322914,-3.126523658975909
8481,4.371553233580772,-2.6266941820412772
8632,6.698979557547822,-0.11693112312979904
8873,7.228956901813463,-1.0159636370084768
9039,5.234748205154229,-0.8291026647132241
9375,4.585161172596129,-3.712990307194041
9465,3.21337030658866,-4.948156350878001
9539,1.9495148169563117,-5.356247938479679
9742,2.120524888619146,-5.826094248872632
9863,1.9159053651246736,-5.896550401029953
10956,-0.44947239205090983,-4.276444150083575
11028,-0.07330010703659112,-4.199360319656844
11063,0.34862297099063294,-3.984778792366982
11398,-1.250266879201899,-7.090615821687898
11675,-0.49527096358328915,-7.082704756844752
11859,1.9710237224991514,-5.134692345734609
12098,2.2851002198370636,-5.655821512857403
12328,3.3759141375291426,-7.582427298433588
12459,3.3809460939255946,-7.2504622962932
12525,3.541125897968464,-6.949850888669269
12729,4.45132181955892,-7.123604007713979
12737,4.45132181955892,-7.123604007713979
12827,4.583838866699483,-7.6287889762488
13448,3.288238360017282,-9.5497376135531
13540,3.182875042061958,-9.795882117840083
13788,3.751018833497028,-8.836846593143425
13960,3.1499999999999986,-5.455960043841964
14002,3.0058196455272896,-5.422642184264254
14333,1.14607797260174,-6.499731169880572
14397,1.0437982572004902,-7.427010515561777
14638,-0.12216684506098519,-6.998933866094739
15186,0.5226423163382677,-4.972609476841367
15247,-3.612708057484692e-16,-5.9
15812,-1.2514757203218474,-7.901506724761102
16139,-0.7045403848156648,-10.075396907624224
16695,2.6399542600457124,-9.852443428148495
16976,-3.6553530853620635,-9.522520350271456
17524,-0.547922098229267,-15.690435984199803
17806,-6.268707399083808,-12.85275486207809
18239,-4.502524252730146,-14.727093241830746
18502,-6.650000000000002,-11.518137870333033
18773,-3.9340494855583152,-14.682072559593838
18967,0.6002713432830165,-17.189522224728446
19469,4.865798047927393,-18.159405534234484
19739,-0.6212110413045192,-17.789156720939904
19744,-0.6212110413045192,-17.789156720939904
19982,0.31937903780228766,-18.29721282136196
20772,-1.1723254198419448,-22.36930157850245
21822,-6.211657082460498,-23.18221983093764
22139,-0.4345649202883616,-24.896207609394143
22757,4.197797898283985,-21.595798035848606
23473,-6.312095448209281,-22.0128928369875
23954,-2.7908079639778776,-22.72930687258627
24129,-2.522695408486553,-20.545705338975363
24969,0.40838631063243336,-23.396436066659554
26373,5.488805725990306,-23.77462958075974
26390,5.46631062055592,-23.677192574281218
26552,4.983591049353157,-19.98809196128553
26752,1.703813951262753,-16.210706894502856
27092,-2.950469740353388,-20.99368305732129
27589,-1.7757378587636622e-15,-29.0
28009,7.6601386637357,-25.05518460623153
28565,6.53189118119103,-26.197984609451904
