altitude,north,east
19,1.4554844419260582,1.2212964584044246
66,1.399147157826734,0.048859295383501256
221,2.6915327486272926,0.7717845962875971
758,1.933060192250125,0.8205353698274744
1178,4.045084971874738,2.938926261462365
1216,4.073041101241193,3.0692566180754466
1496,1.7355265461536566,2.0683199964212404
1514,1.7731957361624964,1.9015196242098433
2471,2.649596321166025,4.24024048078213
2837,3.3169696769372847,2.409919534399139
3024,3.993177550236464,3.009075115760242
3158,3.7511552004785855,3.8844349218287166
3292,3.3477474869153543,5.571587454563729
3343,3.239353783222646,6.092338390726597
3607,2.603114515685121,5.846690928912647
3975,4.879036790187179,4.879036790187178
4331,3.43122592059467,5.2836245780561715
4592,3.938161190359571,5.420413862312147
5141,-0.09773347604878552,5.599147092875791
5556,0.20939698021500458,5.996344962114574
5748,0.3454173112034324,6.590954929380187
5898,1.5385465120514226,7.238292245430162
5949,1.6646378021446029,7.210338479410741
6126,1.1133848076805266,7.922144549932562
6153,0.9749547472411774,7.940369213130577
6199,0.8571333987947575,8.155079542019841
6338,1.2247232884485795,8.71435900492582
6639,1.788040541032734,8.412069366310728
6679,1.7464582028691822,8.216439846163967
7285,-1.2201888273137993,7.703969056642075
7354,-1.7256670337874034,8.118625086090587
7625,-2.590991144679794,9.035859941820197
7780,-2.7563735581699937,9.612616959383187
7958,-3.092897467342985,8.98242646819351
8056,-3.180787332928722,8.739141373308948
8162,-3.3714593407432076,8.344654691101088
8313,-3.7419771162973574,8.404618210311929
8320,-3.7419771162973574,8.404618210311929
8731,-1.6600382597759422,8.540156495994674
8809,-1.3609798458500069,8.592888563177699
8817,-1.4933743279355978,8.46934667590499
8948,-2.9285038301457584,6.577527295026728
9102,-5.19615242270663,3.0000000000000027
9222,-6.299040479485265,-0.10995016055488611
9595,-3.7087354182671497,-1.498426373663648
9747,-3.5346003694429347,-1.6482112207887278
9775,-3.505296780566751,-1.7096474724774018
9858,-3.4154173759368347,-1.665810357798494
10597,-6.085332705621131,-1.6305599841458807
10941,-5.055893324585255,-4.242398223931159
11015,-4.51966221440197,-3.792446897150582
11034,-4.443057770090072,-3.7281681361819277
11463,-7.0448327707415626,-4.574967894126227
11649,-10.628874528706193,-6.386472128884671
12531,-17.66928930205795,-3.4345619167778065
12968,-23.985379848458297,-0.8375879208600232
13758,-25.112597701811303,4.428028530506725
14115,-24.459621297916783,3.437575593713627
14341,-30.895293780332487,-0.5392793589120605
14345,-30.99527854984813,-0.5410245995557889
14588,-28.164967690992743,-8.076174525438075
14898,-20.72848705920368,-11.489987999838188
14963,-20.400581756710274,-12.257906182859289
15013,-20.572015216850694,-12.360913797841299
15819,-16.49781512559815,-14.854699461166652
16489,-22.93111292995561,-17.91574893197666
16542,-22.67491551632175,-19.026513246721564
16734,-15.748296437320214,-18.768088856414963
16738,-15.619738915382907,-18.614879967791165
17297,-13.711633705901601,-15.773430226655934
17494,-16.72075857324137,-15.05543864307431
17694,-12.93902299776904,-17.170663466016794
17844,-10.81035299035738,-17.300181161591087
17969,-11.976118960725762,-15.892846649941125
18175,-13.615304060996348,-14.099060086637563
18776,-9.744673366951377,-17.579856113501855
19249,-4.941081809814251,-16.1615503757753
19485,-5.4351999471529355,-20.284442352070435
19931,-5.719900896765709,-21.34696076098841
20235,-2.8478301137376585,-16.15084714940021
20246,-2.8478301137376585,-16.15084714940021
20778,-3.177761651304827,-18.02198188012341
21287,-0.6491306386665201,-18.58866938255518
21818,-3.606290012616699,-18.552753767160848
22502,3.8255751110467715,-17.997915853502022
22931,-2.425199933762435,-19.751668417662305
23116,-2.1570873782711106,-17.568066884051397
23514,-0.36126481325177046,-20.6968472897373
23982,-1.2769973323278327,-24.3665606480116
24112,0.9073869142650248,-25.98416150249649
24655,4.906715903299121,-23.084283377317817
25031,1.4788372433754569,-21.148357865508274
25392,10.438671064995273,-22.385802339805256
25747,7.524443153164712,-20.673237657289985
26241,4.581097098314619,-17.09688712531651
26536,-2.1936481812926547,-17.865830729543795
26611,-1.638527963655973,-18.728460324124818
27081,8.449999999999996,-14.635829323957013
27425,3.528158154457588,-12.304149708010483
27522,0.6175642836667373,-11.783828510103971
27641,-2.3442503985035605,-13.294904665664808
27854,-1.8083424145304048,-17.20522878987113
28205,0.5165125511970141,-14.790984239882619
28477,-3.9917112773945167,-16.00987948355394
28697,-8.890434763441215,-12.696856686479373
28997,-12.212964584044247,-14.554844419260583
30030,-2.6759286596519285,-25.459760521427796
30944,-5.053161970107675,-28.657905612655256
31205,2.222471440065285,-25.40296480133951
31348,3.832644393485655,-24.198364344580874
31815,1.4706403704267221,-28.061489926603524
32234,6.835806424261577,-23.839290059270308
