altitude,north,east
19,4.7,-5.755839955992561e-16
61,4.774413317447652,-1.1022601662849396
65,5.08636752381579,-1.0811407922523484
161,7.098918635610378,-0.1239120857047124
263,5.575441324182692,1.1850966376612293
716,1.2045105163371974,1.7202192930068825
738,1.4051742733536021,1.5606041335025282
753,1.5848901184678215,1.3777239608800649
1315,1.924163355706671,1.0665811645419414
1492,1.4106846055019358,1.9416407864998735
1624,1.5390003946253736,1.7092330985980069
2084,0.6029439033715034,2.836628042128036
2236,2.3738213411175484,2.292372622514691
2385,2.424871130596428,1.4000000000000001
2868,2.1612930278075893,0.7866463296490378
3150,4.206034683155364,-0.894020270516365
3221,4.3990018774299635,-1.3449098417245882
3464,5.437846722219899,-2.535709570444197
3823,5.685028096406072,-3.1512625316011915
4009,6.14364033216744,-4.301823272632845
4601,6.811735915548059,-2.891410350820626
5907,5.196832300499298,0.1814773828530047
6205,6.1915031154783575,0.3244829287062501
6360,6.455774164843117,1.3722171593972128
6375,6.455774164843117,1.3722171593972128
6455,6.773227565788882,1.3165820680981586
6802,6.484166326688857,-0.4534170793368159
7642,1.9607005260540975,-3.019214044603526
7903,2.609609364799547,-2.8982648193618377
8673,1.2338016675583057,-4.948508204007582
8682,1.2096094779983388,-4.851478631379982
9024,3.9400537680336094,-3.078307376628292
9056,4.312631754255382,-3.2498011250210603
9442,6.947860165382119,-6.478984420593736
9697,1.9859657421886554,-5.767663311155832
9779,0.45341707933681463,-6.484166326688857
9784,0.45341707933681463,-6.484166326688857
9979,1.8634971247381502,-6.954665949281292
9998,1.6934532691976745,-6.792070083931975
10168,-0.5720030847018268,-8.180025212130557
10406,-0.9303033230821158,-8.851244868777632
10643,-1.4883101639370504,-7.6566920308917785
10824,0.13961925149826782,-7.99878156125113
11072,-2.533939353874569,-7.798663433620258
11298,-4.7996152404387376,-8.658735100680017
11508,-2.5436338310878095,-8.319851376878407
11844,-3.5587626374511636,-8.80824661838448
12577,-5.174070832642757,-7.967370395481528
12609,-5.22853473614426,-8.051237452276071
13166,-4.311408416603482,-9.683581851011569
13342,-3.2611483408622335,-8.495581881124535
13856,-3.3809460939255955,-7.2504622962931995
13977,-3.2538931446064017,-7.308363661140807
14056,-3.419294944954804,-7.010593561133502
14106,-3.6319239979163744,-7.128052193506942
14211,-4.225244065073018,-7.946528335730342
14394,-4.896577164488004,-8.833659042107897
14721,-4.403707847473604,-8.642763284627167
15370,-7.100000000000001,-12.297560733739028
15555,-11.481033007333878,-13.20741765389851
15701,-14.076895702124084,-10.227463389889031
15867,-14.99891705611954,-12.145883547261862
16145,-15.003963921374966,-16.08978143562175
16424,-10.181002025173079,-18.36701384992731
16764,-4.8916799524376415,-18.25599811686339
16945,-5.599772256663096,-16.262919500308247
17378,-12.931275550434409,-17.798373876248846
17559,-11.78373622592586,-22.161984580759064
17810,-2.388639130740891,-19.45390457216991
18130,-2.8940376032442723,-18.272234301010048
18431,-2.6568171183040357,-15.067558621086784
18688,0.6751338355339755,-12.882320998334002
18820,-0.932566447399942,-10.659283269581676
18991,-2.342917524444493,-8.17072441547571
19085,-3.5962232967927545,-8.90096500384116
19465,-1.8580355010361553,-10.537442957230626
20760,-7.250000000000002,-12.55736835487436
20834,-6.531730087157254,-13.39203128985759
21086,-0.2513146526968838,-14.397806810252035
21311,-3.969177923764788,-13.842168421511792
21549,1.9133486914608135,-15.582974580768756
21835,-2.565525226659787,-16.19808878576026
22409,1.873848469074652,-21.41818600897253
22472,2.2787204992348475,-21.68057731902836
22657,4.075069140028083,-19.171692974382594
22762,4.0266238727551835,-17.44122415965571
23679,-3.7269942494762986,-13.909331898562584
24012,-4.53176142320242,-14.82272371742705
24304,-8.4841683543109,-15.305844874939426
25031,-2.522695408486553,-20.545705338975363
25075,-1.8041238748765234,-20.62123025049913
25330,2.7277927788172813,-19.40925414733478
25645,1.3902285614597922,-13.227141208398036
25725,-0.21815508046604498,-12.498096189454891
26023,-8.081030895363934,-15.859916130552948
26669,-6.952882373436317,-21.398771616640953
26743,-6.75378637909522,-22.09063986274612
27194,-2.783462019201309,-19.805361374831406
27774,-7.943862968754624,-23.070653244623326
28033,-4.6175776881123864,-23.755377839433468
28884,2.1440312715923926,-24.506389573056943
29490,-3.205163731555379,-26.10396378816677
29883,-0.5165912305435946,-29.59549177662918
30227,-0.5549865247056185,-31.795156705973245
30897,1.0330251023940282,-29.581968479765237
31246,4.583529825678763,-28.939268379437536
31707,8.75571566913712,-24.05613109211926
32177,3.2844851826575425,-23.370326422301062
32558,-5.87519232382722,-21.92651625676185
33091,-1.2769973323278327,-24.3665606480116
